cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group,ENST_ID,ENSG_ID,transcript_type,biotype_class,junior_pass,has_CDS,canonical_tx,cds_diff_bp,ct_count,multi_ct,ad_prior_category,ad_prior_flag,ad_ot_score,ad_ot_label,ad_ot_genetic,ad_ot_lit,ad_specificity,has_structural_feat,n_domains,domain_names,uniprot_acc,proxy_type,splice_in_cds
Inhibitory_neuron,THOC5-216,THOC5,0.6836283185840708,0.9036144578313252,2.675953204655306e-13,2.390970549579495e-12,True,-0.2199861392472544,CT_enriched,0.0382950382950382,True,3003.0,309,225,104.6575,125.1445,-0.2557,Dominant,Canonical,trial_failure_candidate,ENST00000490103,ENSG00000100296,protein_coding,PC_CDS,True,True,THOC5-216,0,1,False,none,False,0.0015,novel,0.0,0.0122,0.148,False,0,,Q13769,D,False
Inhibitory_neuron,THOC5-204,THOC5,0.2632743362831858,0.0321285140562249,2.675953204655306e-13,2.390970549579495e-12,True,0.2311458222269609,AD_enriched,0.0119880119880119,True,3003.0,119,8,19.9876,4.3647,1.968,Minor,Alternate,new_target_candidate,ENST00000397873,ENSG00000100296,protein_coding,PC_UTR,True,True,THOC5-216,0,1,False,none,False,0.0015,novel,0.0,0.0122,0.148,False,0,,Q13769,N,False
Inhibitory_neuron,TRANK1-205,TRANK1,0.5995893223819302,0.8416666666666667,1.7875357502804706e-15,1.9607250116889683e-14,True,-0.2420773442847364,CT_enriched,0.0196,True,10000.0,292,303,157.622,165.6542,-0.0713,Dominant,Canonical,trial_failure_candidate,ENST00000645898,ENSG00000168016,protein_coding,PC_CDS,True,True,TRANK1-205,0,1,False,none,False,0.2182,supported,0.3528,0.1231,21.823,False,0,,O15050,D,False
Inhibitory_neuron,transcript192671.chr8.nnic,TSNARE1,0.2162162162162162,0.0,0.0011682536128082,0.0028111881643247,True,0.2162162162162162,AD_enriched,0.0142857142857142,True,70.0,8,0,0.8067,0.0,0.8533,Minor,Alternate,new_target_candidate,transcript192671.chr8.nnic,ENSG00000171045,,novel,True,False,TSNARE1-208,1446,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,t-SNARE coiled-coil homology,Q96NA8,C,True
Inhibitory_neuron,transcript100378.chr1.nnic,TXNDC12,0.3421052631578947,0.0392156862745098,2.0047536275474613e-11,1.4128501190140734e-10,True,0.3028895768833849,AD_enriched,0.0476190476190476,True,126.0,13,10,2.3658,2.2215,0.0632,Minor,Alternate,new_target_candidate,transcript100378.chr1.nnic,ENSG00000117862,,novel,True,False,TXNDC12-201,342,1,False,none,False,0.2906,supported,0.0,0.0608,2.735,True,1,Thioredoxin,O95881,C,True
Inhibitory_neuron,TXNDC12-201,TXNDC12,0.631578947368421,0.9607843137254902,2.0047536275474613e-11,1.4128501190140734e-10,True,-0.3292053663570692,CT_enriched,0.0396825396825396,True,126.0,24,245,5.6395,76.6212,-3.5473,Dominant,Canonical,trial_failure_candidate,ENST00000371626,ENSG00000117862,protein_coding,PC_CDS,True,True,TXNDC12-201,0,1,False,none,False,0.2906,supported,0.0,0.0608,2.735,True,1,Thioredoxin,O95881,C,False
Inhibitory_neuron,TYW3-201,TYW3,0.3829787234042553,0.7883211678832117,3.99898872489385e-14,3.900743673175005e-13,True,-0.4053424444789564,CT_enriched,0.0454545454545454,True,792.0,54,108,15.0228,44.5275,-1.5066,Dominant,Canonical,trial_failure_candidate,ENST00000370867,ENSG00000162623,protein_coding,PC_CDS,True,True,TYW3-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q6IPR3,D,False
Inhibitory_neuron,transcript133689.chr1.nic,TYW3,0.5319148936170213,0.0948905109489051,3.99898872489385e-14,3.900743673175005e-13,True,0.4370243826681161,AD_enriched,0.0315656565656565,True,792.0,75,13,9.1054,4.3988,0.9044,Minor,Alternate,new_target_candidate,transcript133689.chr1.nic,ENSG00000162623,,novel,True,False,TYW3-201,386,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q6IPR3,D,True
Inhibitory_neuron,UBE2W-203,UBE2W,0.6923076923076923,0.0784313725490196,4.9362861714595215e-09,2.62127490148782e-08,True,0.6138763197586727,AD_enriched,0.0357142857142857,True,252.0,27,4,10.5815,2.83,1.5964,Minor,Alternate,new_target_candidate,ENST00000517608,ENSG00000104343,protein_coding,PC_CDS,True,True,,529,1,False,none,False,0.0095,novel,0.0,0.0,0.95,True,1,UBC core,Q96B02,C,True
Inhibitory_neuron,UTP25-202,UTP25,0.6666666666666666,0.9894179894179894,2.7860603466798955e-14,2.780143050368363e-13,True,-0.3227513227513228,CT_enriched,0.0441919191919191,True,792.0,52,187,19.9135,51.7516,-1.3348,Dominant,Canonical,trial_failure_candidate,ENST00000491415,ENSG00000117597,protein_coding,PC_CDS,True,True,UTP25-202,0,1,False,none,False,0.0074,novel,0.0,0.0608,0.739,False,0,,Q68CQ4,D,False
Inhibitory_neuron,transcript306238.chr1.nic,UTP25,0.3333333333333333,0.0105820105820105,2.7860603466798955e-14,2.780143050368363e-13,True,0.3227513227513228,AD_enriched,0.0441919191919191,True,792.0,26,2,11.733,0.9829,2.6829,Minor,Alternate,new_target_candidate,transcript306238.chr1.nic,ENSG00000117597,,novel,True,False,UTP25-202,1920,1,False,none,False,0.0074,novel,0.0,0.0608,0.739,False,0,,Q68CQ4,D,True
Inhibitory_neuron,UTP6-201,UTP6,0.4545454545454545,0.8222222222222222,0.0035313327934013,0.0077019939223198,True,-0.3676767676767677,CT_enriched,0.0428571428571428,True,210.0,15,37,3.8651,9.8857,-1.1619,Dominant,Canonical,trial_failure_candidate,ENST00000261708,ENSG00000108651,protein_coding,PC_CDS,True,True,UTP6-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9NYH9,D,False
Inhibitory_neuron,UXS1-201,UXS1,0.391304347826087,0.9,3.86873073909818e-20,6.28585127003906e-19,True,-0.508695652173913,CT_enriched,0.0249750249750249,True,2002.0,54,117,16.9233,59.4242,-1.7533,Dominant,Canonical,trial_failure_candidate,ENST00000283148,ENSG00000115652,protein_coding,PC_CDS,True,True,UXS1-201,0,1,False,none,False,0.0042,novel,0.0,0.0304,0.421,False,0,,Q8NBZ7,D,False
Inhibitory_neuron,VCAN-209,VCAN,0.2238805970149253,0.0173160173160173,2.704582368548989e-13,2.4127271192846835e-12,True,0.206564579698908,AD_enriched,0.0318570318570318,True,1287.0,15,4,32.5377,5.2752,2.4181,Minor,Alternate,new_target_candidate,ENST00000513016,ENSG00000038427,protein_coding_CDS_not_defined,PC_CDS_ND,True,False,VCAN-201,9993,1,False,none,False,0.0249,novel,0.0,0.1758,1.63,True,7,"Ig-like V-type, Link 1, Link 2",P13611,C,True
Inhibitory_neuron,YTHDC1-202,YTHDC1,0.3733333333333333,0.1433962264150943,2.448591428783303e-09,1.35344690936081e-08,True,0.229937106918239,AD_enriched,0.0245,True,10000.0,112,38,36.255,13.7961,1.3322,Minor,Alternate,new_target_candidate,ENST00000355665,ENSG00000083896,protein_coding,PC_CDS,True,True,YTHDC1-201,54,1,False,none,False,0.0529,emerging,0.0,0.4351,3.134,True,1,YTH,Q96MU7,C,True
Inhibitory_neuron,ZBTB11-202,ZBTB11,0.56,0.1757425742574257,3.1586979229133268e-27,8.772777778022334e-26,True,0.3842574257425744,AD_enriched,0.0039,True,10000.0,98,71,23.3191,29.3046,-0.3174,Minor,Alternate,new_target_candidate,ENST00000461821,ENSG00000066422,protein_coding,PC_CDS,True,False,ZBTB11-201,2334,1,False,none,False,0.0074,novel,0.0,0.0608,0.704,True,1,BTB,O95625,C,True
Inhibitory_neuron,ZBTB25-204,ZBTB25,0.3529411764705882,0.7162162162162162,3.8523072662571005e-05,0.0001193368591602,True,-0.363275039745628,CT_enriched,0.0212121212121212,True,330.0,24,53,7.7728,15.2617,-0.8904,Dominant,Canonical,trial_failure_candidate,ENST00000608382,ENSG00000089775,protein_coding,PC_CDS,True,True,ZBTB25-204,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,BTB,P24278,C,False
Inhibitory_neuron,transcript59950.chr14.nnic,ZBTB25,0.6323529411764706,0.2567567567567567,3.8523072662571005e-05,0.0001193368591602,True,0.3755961844197139,AD_enriched,0.0242424242424242,True,330.0,43,19,13.1917,6.8443,0.8553,Minor,Alternate,new_target_candidate,transcript59950.chr14.nnic,ENSG00000089775,,novel,True,False,ZBTB25-204,173,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,BTB,P24278,C,True
Inhibitory_neuron,ZDHHC16-202,ZDHHC16,0.4576271186440678,0.0375,7.449424008200298e-12,5.5335774121519465e-11,True,0.4201271186440678,AD_enriched,0.05,True,20.0,27,3,4.6384,1.2123,1.3498,Minor,Alternate,new_target_candidate,ENST00000352634,ENSG00000171307,protein_coding,PC_CDS,True,True,ZDHHC16-207,48,1,False,none,False,0.0069,novel,0.0,0.0,0.322,True,1,DHHC,Q969W1,C,True
Inhibitory_neuron,ZNF148-201,ZNF148,0.7505285412262156,0.975867269984917,7.868956624795081e-31,2.8079226234553586e-29,True,-0.2253387287587014,CT_enriched,0.0272,True,10000.0,355,647,98.4648,213.8161,-1.1108,Dominant,Canonical,trial_failure_candidate,ENST00000360647,ENSG00000163848,protein_coding,PC_CDS,True,True,ZNF148-201,0,1,False,none,False,0.0015,novel,0.0,0.0,0.12,False,0,,Q9UQR1,D,False
Inhibitory_neuron,ZNF148-206,ZNF148,0.2156448202959831,0.0135746606334841,7.868956624795081e-31,2.8079226234553586e-29,True,0.2020701596624989,AD_enriched,0.039,True,10000.0,102,9,32.6215,4.1689,2.7015,Minor,Alternate,new_target_candidate,ENST00000485866,ENSG00000163848,protein_coding,PC_UTR,True,True,ZNF148-201,0,1,False,none,False,0.0015,novel,0.0,0.0,0.12,False,0,,Q9UQR1,N,False
Inhibitory_neuron,ZNF197-204,ZNF197,0.3958333333333333,0.0659340659340659,2.427823020792906e-06,9.076966970311938e-06,True,0.3298992673992674,AD_enriched,0.0429292929292929,True,792.0,19,6,16.8416,3.623,1.9483,Minor,Alternate,new_target_candidate,ENST00000383745,ENSG00000186448,protein_coding,PC_UTR,True,True,ZNF197-202,0,2,True,none,False,0.0,novel,0.0,0.0,0.0,True,2,"SCAN box, KRAB",O14709,N,False
Inhibitory_neuron,ZNF248-208,ZNF248,0.2403100775193798,0.0094339622641509,2.2646072206012545e-11,1.5860690074223444e-10,True,0.2308761152552289,AD_enriched,0.0251748251748251,True,715.0,31,2,6.3355,0.6847,2.1224,Minor,Alternate,new_target_candidate,ENST00000611278,ENSG00000198105,protein_coding,PC_CDS,True,True,ZNF248-203,92,1,False,none,False,0.0067,novel,0.0,0.0365,0.608,True,1,KRAB,Q8NDW4,C,True
Inhibitory_neuron,ZNF253-201,ZNF253,0.3492063492063492,0.0762331838565022,2.928385936378166e-10,1.788758386706403e-09,True,0.272973165349847,AD_enriched,0.05,True,10000.0,44,17,22.0307,7.9197,1.3685,Minor,Alternate,new_target_candidate,ENST00000355650,ENSG00000256771,protein_coding,PC_CDS,True,False,ZNF253-203,223,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,O75346,C,True
Inhibitory_neuron,ZNF253-203,ZNF253,0.6507936507936508,0.9237668161434978,2.928385936378166e-10,1.788758386706403e-09,True,-0.2729731653498469,CT_enriched,0.05,True,10000.0,82,206,26.9931,158.8505,-2.5136,Dominant,Canonical,trial_failure_candidate,ENST00000589717,ENSG00000256771,protein_coding,PC_CDS,True,True,ZNF253-203,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,O75346,C,False
Inhibitory_neuron,ZNF334-207,ZNF334,0.1746031746031746,0.927710843373494,2.435940697053924e-43,1.8070833749986868e-41,True,-0.7531076687703193,CT_enriched,0.0043290043290043,True,3003.0,33,154,28.0941,59.3903,-1.0536,Dominant,Canonical,trial_failure_candidate,ENST00000692313,ENSG00000198185,protein_coding,PC_CDS,True,True,ZNF334-207,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q9HCZ1,C,False
Inhibitory_neuron,ZNF334-202,ZNF334,0.6137566137566137,0.0542168674698795,2.435940697053924e-43,1.8070833749986868e-41,True,0.5595397462867342,AD_enriched,0.0323010323010323,True,3003.0,116,9,67.8043,21.9231,1.5857,Minor,Alternate,new_target_candidate,ENST00000457685,ENSG00000198185,protein_coding,PC_CDS,True,True,ZNF334-207,127,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q9HCZ1,C,True
Inhibitory_neuron,ZNF382-201,ZNF382,0.038647342995169,0.6666666666666666,9.008864301730819e-36,4.2682333557275955e-34,True,-0.6280193236714976,CT_enriched,0.0153180153180153,True,3003.0,8,80,3.372,20.9263,-2.3263,Dominant,Canonical,trial_failure_candidate,ENST00000292928,ENSG00000161298,protein_coding,PC_CDS,True,True,ZNF382-201,0,1,False,none,False,0.0018,novel,0.0,0.0152,0.185,True,1,KRAB,Q96SR6,C,False
Inhibitory_neuron,ZNF382-203,ZNF382,0.961352657004831,0.3083333333333333,9.008864301730819e-36,4.2682333557275955e-34,True,0.6530193236714976,AD_enriched,0.0106560106560106,True,3003.0,199,37,103.7281,30.9013,1.715,Minor,Alternate,new_target_candidate,ENST00000435416,ENSG00000161298,protein_coding,PC_UTR,True,True,ZNF382-201,0,1,False,none,False,0.0018,novel,0.0,0.0152,0.185,True,1,KRAB,Q96SR6,N,False
Inhibitory_neuron,ZNF549-202,ZNF549,0.363013698630137,1.0,4.572941466487602e-13,3.966499075085707e-12,True,-0.636986301369863,CT_enriched,0.0428571428571428,True,70.0,53,46,9.8884,16.3057,-0.6685,Dominant,Canonical,trial_failure_candidate,ENST00000376233,ENSG00000121406,protein_coding,PC_CDS,True,True,ZNF549-202,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q6P9A3,C,False
Inhibitory_neuron,ZNF549-201,ZNF549,0.6301369863013698,0.0,4.572941466487602e-13,3.966499075085707e-12,True,0.6301369863013698,AD_enriched,0.0428571428571428,True,70.0,92,0,9.2767,0.0,3.3613,Minor,Alternate,new_target_candidate,ENST00000240719,ENSG00000121406,protein_coding,PC_CDS,True,True,ZNF549-202,39,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q6P9A3,C,True
Inhibitory_neuron,ZNF550-208,ZNF550,0.3412698412698413,0.7758620689655172,3.205649174900741e-09,1.7479158653859167e-08,True,-0.4345922276956759,CT_enriched,0.0238095238095238,True,126.0,43,45,8.1003,27.1343,-1.6283,Dominant,Canonical,trial_failure_candidate,ENST00000699333,ENSG00000251369,protein_coding,PC_CDS,True,True,ZNF550-208,0,2,True,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q7Z398,C,False
Inhibitory_neuron,ZNF571-202,ZNF571,0.0833333333333333,0.4468085106382978,3.818765253100279e-12,2.953387996842163e-11,True,-0.3634751773049645,CT_enriched,0.0328282828282828,True,792.0,14,21,3.2396,10.4226,-1.4299,Dominant,Canonical,trial_failure_candidate,ENST00000451802,ENSG00000180479,protein_coding,PC_CDS,True,True,ZNF571-202,0,1,False,none,False,0.005,novel,0.0,0.0409,0.497,True,1,KRAB,Q7Z3V5,C,False
Inhibitory_neuron,transcript99320.chr19.nic,ZNF571,0.7261904761904762,0.2553191489361702,3.818765253100279e-12,2.953387996842163e-11,True,0.4708713272543059,AD_enriched,0.0303030303030303,True,792.0,122,12,35.6393,8.5831,1.9348,Minor,Alternate,new_target_candidate,transcript99320.chr19.nic,ENSG00000180479,,novel,True,False,ZNF571-202,127,1,False,none,False,0.005,novel,0.0,0.0409,0.497,True,1,KRAB,Q7Z3V5,C,True
Inhibitory_neuron,ZNF7-202,ZNF7,0.3428571428571428,0.036036036036036,5.53202149516573e-12,4.192142095395751e-11,True,0.3068211068211068,AD_enriched,0.0485514485514485,True,5005.0,48,4,33.7258,0.8453,4.2341,Minor,Alternate,new_target_candidate,ENST00000446747,ENSG00000147789,protein_coding,PC_CDS,True,True,ZNF7-216,33,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,P17097,C,True
Inhibitory_neuron,ZNF7-216,ZNF7,0.3928571428571428,0.8018018018018018,5.53202149516573e-12,4.192142095395751e-11,True,-0.408944658944659,CT_enriched,0.0261738261738261,True,5005.0,55,89,12.9919,76.8464,-2.476,Dominant,Canonical,trial_failure_candidate,ENST00000532777,ENSG00000147789,protein_coding,PC_CDS,True,True,ZNF7-216,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,P17097,C,False
Inhibitory_neuron,transcript98913.chr19.nic,ZNF875,0.6753246753246753,0.2,2.159303460371367e-11,1.5160837994487878e-10,True,0.4753246753246753,AD_enriched,0.0428571428571428,True,70.0,52,24,7.4178,5.5049,0.3719,Minor,Alternate,new_target_candidate,transcript98913.chr19.nic,ENSG00000181666,,novel,True,False,ZNF875-202,223,1,False,none,False,0.0265,novel,0.0,0.2182,2.654,True,1,KRAB,P10072,C,True
Inhibitory_neuron,ZNG1B-201,ZNG1B,0.3714285714285714,0.6756756756756757,0.0042944628654673,0.0091810117713953,True,-0.3042471042471042,CT_enriched,0.0396825396825396,True,126.0,13,25,2.404,6.9445,-1.2227,Dominant,Canonical,trial_failure_candidate,ENST00000259199,ENSG00000136682,protein_coding,PC_CDS,True,True,ZNG1B-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,CobW C-terminal,Q8IUF1,C,False
Inhibitory_neuron,ZSCAN32-202,ZSCAN32,0.0677966101694915,0.7777777777777778,8.783265431147426e-17,1.1113049598315684e-15,True,-0.7099811676082863,CT_enriched,0.0428571428571428,True,70.0,4,91,3.8656,25.9279,-2.4684,Dominant,Canonical,trial_failure_candidate,ENST00000396852,ENSG00000140987,protein_coding,PC_CDS,True,True,ZSCAN32-202,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,2,"SCAN box, KRAB",Q9NX65,C,False
Inhibitory_neuron,ZSCAN32-213,ZSCAN32,0.8135593220338984,0.1965811965811965,8.783265431147426e-17,1.1113049598315684e-15,True,0.6169781254527018,AD_enriched,0.0142857142857142,True,70.0,48,23,4.84,5.0228,-0.0445,Minor,Alternate,new_target_candidate,ENST00000618425,ENSG00000140987,protein_coding,PC_CDS,True,False,ZSCAN32-202,868,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,2,"SCAN box, KRAB",Q9NX65,C,True
Inhibitory_neuron,ZSWIM8-221,ZSWIM8,0.1269841269841269,0.8648648648648649,7.109974204037189e-11,4.6342236488279376e-10,True,-0.737880737880738,CT_enriched,0.0277777777777777,True,36.0,8,32,1.9934,14.735,-2.3941,Dominant,Canonical,trial_failure_candidate,ENST00000604729,ENSG00000214655,protein_coding,PC_CDS,True,True,ZSWIM8-221,0,1,False,none,False,0.0347,novel,0.0544,0.0532,2.677,False,0,,A7E2V4,D,False
Inhibitory_neuron,ZZEF1-201,ZZEF1,0.7375,0.968503937007874,3.065519859823755e-06,1.132844509375736e-05,True,-0.2310039370078739,CT_enriched,0.0169830169830169,True,3003.0,118,123,62.15,130.7235,-1.0607,Dominant,Canonical,trial_failure_candidate,ENST00000381638,ENSG00000074755,protein_coding,PC_CDS,True,True,ZZEF1-201,0,1,False,none,False,0.0037,novel,0.0,0.0304,0.37,True,2,"EF-hand, DOC",O43149,C,False
Microglia,ATP6V1B2-201,ATP6V1B2,0.5625,0.945945945945946,8.610761639353995e-13,6.7096843943018135e-12,True,-0.383445945945946,CT_enriched,0.0064935064935064,True,462.0,36,175,163.7904,1164.0813,-2.8217,Dominant,Canonical,trial_failure_candidate,ENST00000276390,ENSG00000147416,protein_coding,PC_CDS,True,True,ATP6V1B2-201,0,2,True,none,False,0.5217,supported,0.0,0.0986,2.851,False,0,,P21281,D,False
Microglia,DOCK10-201,DOCK10,0.1391941391941392,0.6178861788617886,4.6986448780007895e-22,9.397289756001576e-21,True,-0.4786920396676494,CT_enriched,0.002020202020202,True,495.0,38,76,90.4083,351.0027,-1.9452,Dominant,Canonical,trial_failure_candidate,ENST00000258390,ENSG00000135905,protein_coding,PC_CDS,True,True,DOCK10-201,0,1,False,none,False,0.0055,novel,0.0,0.038,0.427,True,3,"PH, C2 DOCK-type, DOCKER",Q96BY6,C,False
Microglia,DOCK10-202,DOCK10,0.8241758241758241,0.3333333333333333,4.6986448780007895e-22,9.397289756001576e-21,True,0.4908424908424908,AD_enriched,0.002020202020202,True,495.0,225,41,674.8257,243.4749,1.467,Minor,Alternate,new_target_candidate,ENST00000409592,ENSG00000135905,protein_coding,PC_UTR,True,True,DOCK10-201,0,1,False,none,False,0.0055,novel,0.0,0.038,0.427,True,3,"PH, C2 DOCK-type, DOCKER",Q96BY6,N,False
Microglia,FGD4-216,FGD4,0.3818181818181818,0.0344827586206896,1.0500183837000896e-07,4.144809409342458e-07,True,0.3473354231974921,AD_enriched,0.025,True,120.0,21,2,67.6898,5.1275,3.4867,Minor,Alternate,new_target_candidate,ENST00000583694,ENSG00000139132,protein_coding,PC_CDS,True,True,FGD4-212,337,1,False,none,False,0.027,novel,0.0,0.2048,0.7,True,3,"DH, PH 1, PH 2",Q96M96,C,True
Microglia,IL6ST-204,IL6ST,0.5175438596491229,0.9306569343065694,6.0504669040833236e-21,1.1000848916515135e-19,True,-0.4131130746574465,CT_enriched,0.0181818181818181,True,715.0,59,255,145.7927,1174.2956,-3.0012,Dominant,Canonical,trial_failure_candidate,ENST00000381298,ENSG00000134352,protein_coding,PC_CDS,True,True,IL6ST-204,0,1,False,none,False,0.0841,emerging,0.0,0.6878,3.3,True,6,"Ig-like C2-type, Fibronectin type-III 1, Fibronectin type-III 2",P40189,C,False
Microglia,transcript131979.chr16.nic,IRF8,0.825,0.3546099290780142,1.237181233662942e-22,2.5596853110267768e-21,True,0.4703900709219857,AD_enriched,0.0372960372960372,True,1716.0,231,50,491.2831,212.1667,1.2075,Minor,Alternate,new_target_candidate,transcript131979.chr16.nic,ENSG00000140968,,novel,True,False,IRF8-201,930,1,False,none,False,0.0902,emerging,0.0,0.7422,3.984,False,0,,Q02556,D,True
Microglia,MYCBP2-207,MYCBP2,0.4898989898989899,0.9245283018867924,1.680022322348762e-20,2.8000372039146043e-19,True,-0.4346293119878024,CT_enriched,0.0454545454545454,True,462.0,97,196,244.5122,1220.234,-2.3145,Dominant,Canonical,trial_failure_candidate,ENST00000544440,ENSG00000005810,protein_coding,PC_CDS,True,True,MYCBP2-207,0,1,False,none,False,0.0087,novel,0.0,0.0718,0.161,True,1,DOC,O75592,C,False
Microglia,transcript176161.chr8.nnic,NSMCE2,0.375,0.027027027027027,0.0002011052316544,0.000511284487257,True,0.347972972972973,AD_enriched,0.0,True,3.0,15,1,13.9096,2.7698,1.9837,Minor,Alternate,new_target_candidate,transcript176161.chr8.nnic,ENSG00000156831,,novel,True,False,NSMCE2-201,469,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q96MF7,D,True
Microglia,NUP62-202,NUP62,0.7484276729559748,0.131578947368421,4.4914145020914593e-17,5.614268127614329e-16,True,0.6168487255875538,AD_enriched,0.0222222222222222,True,495.0,119,5,584.3358,13.2309,5.3622,Minor,Alternate,new_target_candidate,ENST00000422090,ENSG00000213024,protein_coding,PC_UTR,True,False,NUP62-201,0,1,False,none,False,0.004,novel,0.0,0.0333,0.074,False,0,,P37198,N,False
Microglia,PHF3-204,PHF3,0.5068618481244281,0.2711323763955343,1.4159707537559885e-44,1.6991649045071862e-42,True,0.2357294717288938,AD_enriched,0.0104,True,10000.0,554,170,2402.6244,2503.5955,-0.0594,Minor,Alternate,new_target_candidate,ENST00000481385,ENSG00000118482,protein_coding,PC_CDS,True,True,PHF3-201,1456,1,False,none,False,0.1041,emerging,0.1707,0.0122,10.414,True,1,TFIIS central,Q92576,C,True
Microglia,SPEN-201,SPEN,0.1686746987951807,0.9428571428571428,1.0874250997739413e-13,9.59492735094654e-13,True,-0.7741824440619621,CT_enriched,0.0,True,10.0,14,33,42.8285,473.4791,-3.4364,Dominant,Canonical,trial_failure_candidate,ENST00000375759,ENSG00000065526,protein_coding,PC_CDS,True,True,SPEN-201,0,3,True,none,False,0.3322,supported,0.2672,0.0304,2.918,True,6,"RRM 1, RRM 2, RRM 3",Q96T58,C,False
Microglia,TPP2-202,TPP2,0.3406593406593406,0.0125,2.611446448179108e-24,7.834339344537321e-23,True,0.3281593406593406,AD_enriched,0.0238095238095238,True,84.0,31,1,84.3645,5.2519,3.7713,Minor,Alternate,new_target_candidate,ENST00000376065,ENSG00000134900,protein_coding,PC_CDS,True,True,TPP2-201,39,1,False,none,False,0.0429,novel,0.0,0.3531,3.445,True,1,Peptidase S8,P29144,C,True
Microglia,TRIM38-201,TRIM38,0.437037037037037,0.9012345679012346,4.229104319965992e-10,2.416631039980567e-09,True,-0.4641975308641975,CT_enriched,0.0303030303030303,True,1287.0,59,73,184.2215,350.3734,-0.9238,Dominant,Canonical,trial_failure_candidate,ENST00000357085,ENSG00000112343,protein_coding,PC_CDS,True,True,TRIM38-201,0,1,False,none,False,0.0074,novel,0.0,0.0608,0.739,True,1,B30.2/SPRY,O00635,C,False
Microglia,TUT4-220,TUT4,0.5555555555555556,0.0344827586206896,1.0271051127586508e-09,5.4058163829402675e-09,True,0.521072796934866,AD_enriched,0.0151515151515151,True,330.0,40,2,108.9388,14.8122,2.7976,Minor,Alternate,new_target_candidate,ENST00000528642,ENSG00000134744,protein_coding,PC_CDS,True,True,TUT4-201,1261,1,False,none,False,0.0037,novel,0.0,0.0304,0.37,True,2,"PAP-associated 1, PAP-associated 2",Q5TAX3,C,True
Microglia,VCP-201,VCP,0.6593406593406593,0.9422222222222222,1.2083635830586976e-11,8.238842611763847e-11,True,-0.2828815628815628,CT_enriched,0.0,True,210.0,60,212,214.2767,1504.3733,-2.8059,Dominant,Canonical,trial_failure_candidate,ENST00000358901,ENSG00000165280,protein_coding,PC_CDS,True,True,VCP-201,0,1,False,none,False,0.2897,supported,0.4377,0.5269,0.493,False,0,,P55072,D,False
Microglia,YWHAB-201,YWHAB,0.7777777777777778,0.9936305732484076,3.3057749924803793e-08,1.426953234164193e-07,True,-0.2158527954706298,CT_enriched,0.0144855144855144,True,2002.0,70,156,369.3061,982.0779,-1.4086,Dominant,Canonical,trial_failure_candidate,ENST00000353703,ENSG00000166913,protein_coding,PC_CDS,True,True,YWHAB-201,0,1,False,none,False,0.256,supported,0.0,0.1236,2.618,False,0,,P31946,D,False
Microglia,ZNF268-209,ZNF268,0.6617647058823529,0.0,2.6016565843069962e-24,7.834339344537321e-23,True,0.6617647058823529,AD_enriched,0.0476190476190476,True,21.0,45,0,137.6631,0.0,7.1154,Minor,Alternate,new_target_candidate,ENST00000541009,ENSG00000090612,protein_coding,PC_CDS,True,True,ZNF268-205,106,1,False,none,False,0.0015,novel,0.0,0.0122,0.148,True,1,KRAB,Q14587,C,True
Microglia,ZNF268-205,ZNF268,0.2794117647058823,1.0,2.6016565843069962e-24,7.834339344537321e-23,True,-0.7205882352941178,CT_enriched,0.0476190476190476,True,21.0,19,109,56.3503,298.2024,-2.3832,Dominant,Canonical,trial_failure_candidate,ENST00000536435,ENSG00000090612,protein_coding,PC_CDS,True,True,ZNF268-205,0,1,False,none,False,0.0015,novel,0.0,0.0122,0.148,True,1,KRAB,Q14587,C,False
