Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
P31943	HNRNPH1 HNRPH HNRPH1	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]	449	"DOMAIN 11..90; /note=""RRM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 111..188; /note=""RRM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 289..364; /note=""RRM 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""			"REPEAT 234..249; /note=""1-1""; REPEAT 354..372; /note=""2-1""; REPEAT 374..392; /note=""2-2""; REPEAT 418..433; /note=""1-2"""	
Q6PIL6	KCNIP4 CALP KCHIP4	Kv channel-interacting protein 4 (KChIP4) (A-type potassium channel modulatory protein 4) (Calsenilin-like protein) (Potassium channel-interacting protein 4)	250	"DOMAIN 61..117; /note=""EF-hand 1; degenerate""; /evidence=""ECO:0000305""; DOMAIN 120..155; /note=""EF-hand 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 156..191; /note=""EF-hand 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 204..239; /note=""EF-hand 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448"""	"BINDING 133; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 135; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 137; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 144; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 169; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 171; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 173; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 175; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 180; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 217; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 219; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 221; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 228; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448"""			
Q9Y4D8	HECTD4 C12orf51 KIAA0614	Probable E3 ubiquitin-protein ligase HECTD4 (EC 2.3.2.26) (HECT domain-containing protein 4) (HECT-type E3 ubiquitin transferase HECTD4)	3996	"DOMAIN 3627..3996; /note=""HECT""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00104"""		"ACT_SITE 3964; /note=""Glycyl thioester intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00104"""		
Q9Y2N7	HIF3A BHLHE17 MOP7 PASD7	Hypoxia-inducible factor 3-alpha (HIF-3-alpha) (HIF3-alpha) (Basic-helix-loop-helix-PAS protein MOP7) (Class E basic helix-loop-helix protein 17) (bHLHe17) (HIF3-alpha-1) (Inhibitory PAS domain protein) (IPAS) (Member of PAS protein 7) (PAS domain-containing protein 7)	669	"DOMAIN 14..67; /note=""bHLH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00981""; DOMAIN 82..154; /note=""PAS 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140""; DOMAIN 227..297; /note=""PAS 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00140"""				
Q9NTJ4	MAN2C1 MANA MANA1	Alpha-mannosidase 2C1 (EC 3.2.1.24) (Alpha mannosidase 6A8B) (Alpha-D-mannoside mannohydrolase) (Mannosidase alpha class 2C member 1)	1040		"BINDING 260; /ligand=""Co(2+)""; /ligand_id=""ChEBI:CHEBI:48828""; /evidence=""ECO:0000305""; BINDING 262; /ligand=""Co(2+)""; /ligand_id=""ChEBI:CHEBI:48828""; /evidence=""ECO:0000305""; BINDING 372; /ligand=""Co(2+)""; /ligand_id=""ChEBI:CHEBI:48828""; /evidence=""ECO:0000305""; BINDING 577; /ligand=""Co(2+)""; /ligand_id=""ChEBI:CHEBI:48828""; /evidence=""ECO:0000305"""	"ACT_SITE 372; /note=""Nucleophile""; /evidence=""ECO:0000250|UniProtKB:Q29451"""		
Q8IZA0	KIAA0319L AAVR KIAA1837 PP791	Dyslexia-associated protein KIAA0319-like protein (Adeno-associated virus receptor) (AAVR)	1049	"DOMAIN 49..127; /note=""MANSC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00341""; DOMAIN 312..401; /note=""PKD 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151""; DOMAIN 409..498; /note=""PKD 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151""; DOMAIN 504..594; /note=""PKD 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151""; DOMAIN 600..688; /note=""PKD 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151""; DOMAIN 694..785; /note=""PKD 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151"""				
Q7L1W4	LRRC8D LRRC5 UNQ213/PRO239	Volume-regulated anion channel subunit LRRC8D (Leucine-rich repeat-containing protein 5) (Leucine-rich repeat-containing protein 8D) (HsLRRC8D)	858				"REPEAT 514..534; /note=""LRR 1""; REPEAT 538..559; /note=""LRR 2""; REPEAT 561..582; /note=""LRR 3""; REPEAT 589..609; /note=""LRR 4""; REPEAT 612..632; /note=""LRR 5""; REPEAT 636..657; /note=""LRR 6""; REPEAT 659..680; /note=""LRR 7""; REPEAT 684..705; /note=""LRR 8""; REPEAT 707..728; /note=""LRR 9""; REPEAT 730..751; /note=""LRR 10""; REPEAT 753..774; /note=""LRR 11""; REPEAT 776..797; /note=""LRR 12""; REPEAT 799..820; /note=""LRR 13"""	
O00139	KIF2A KIF2 KNS2	Kinesin-like protein KIF2A (Kinesin-2) (hK2)	706	"DOMAIN 223..553; /note=""Kinesin motor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00283"""	"BINDING 313..320; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616"""			
Q15011	HERPUD1 HERP KIAA0025 MIF1	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein (Methyl methanesulfonate (MMF)-inducible fragment protein 1)	391	"DOMAIN 10..72; /note=""Ubiquitin-like""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00214"""				
Q13233	MAP3K1 MAPKKK1 MEKK MEKK1	Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1) (EC 2.3.2.27)	1512	"DOMAIN 1243..1508; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 1249..1257; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 1272; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 1369; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		"ZN_FING 338..366; /note=""SWIM-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00325""; ZN_FING 443..492; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
Q4FZB7	KMT5B SUV420H1 CGI-85	Histone-lysine N-methyltransferase KMT5B (Lysine N-methyltransferase 5B) (Lysine-specific methyltransferase 5B) (Suppressor of variegation 4-20 homolog 1) (Su(var)4-20 homolog 1) (Suv4-20h1) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.361)	885	"DOMAIN 193..308; /note=""SET""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00190"""	"BINDING 98; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 203..206; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 210; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 257; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR""; BINDING 272..273; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 275; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 319; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 320; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 321; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV""; BINDING 324; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000269|PubMed:24396869, ECO:0000269|PubMed:28114273, ECO:0000269|Ref.14, ECO:0007744|PDB:3S8P, ECO:0007744|PDB:5CPR, ECO:0007744|PDB:5WBV"""			
O95970	LGI1 EPT UNQ775/PRO1569	Leucine-rich glioma-inactivated protein 1 (Epitempin-1)	557	"DOMAIN 35..72; /note=""LRRNT""; DOMAIN 173..223; /note=""LRRCT"""			"REPEAT 92..113; /note=""LRR 1""; REPEAT 116..137; /note=""LRR 2""; REPEAT 140..161; /note=""LRR 3""; REPEAT 225..267; /note=""EAR 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 271..313; /note=""EAR 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 317..364; /note=""EAR 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 366..415; /note=""EAR 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 419..462; /note=""EAR 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 464..506; /note=""EAR 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075""; REPEAT 510..552; /note=""EAR 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00075"""	
Q9ULD6	INTU KIAA1284 PDZD6 PDZK6	Protein inturned (Inturned planar cell polarity effector homolog) (PDZ domain-containing protein 6)	942	"DOMAIN 185..263; /note=""PDZ""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00143"""				
O60333	KIF1B KIAA0591 KIAA1448	Kinesin-like protein KIF1B (Klp) (EC 5.6.1.3)	1816	"DOMAIN 5..354; /note=""Kinesin motor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00283""; DOMAIN 556..612; /note=""FHA""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00086""; DOMAIN 1702..1799; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""	"BINDING 97..104; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00283"""			
O94953	KDM4B JHDM3B JMJD2B KIAA0876	Lysine-specific demethylase 4B (EC 1.14.11.66) (JmjC domain-containing histone demethylation protein 3B) (Jumonji domain-containing protein 2B) ([histone H3]-trimethyl-L-lysine(9) demethylase 4B)	1096	"DOMAIN 15..57; /note=""JmjN""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00537""; DOMAIN 146..309; /note=""JmjC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538""; DOMAIN 917..974; /note=""Tudor 1""; DOMAIN 975..1031; /note=""Tudor 2"""	"BINDING 133; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000250|UniProtKB:B2RXH2""; BINDING 189; /ligand=""Fe cation""; /ligand_id=""ChEBI:CHEBI:24875""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538""; BINDING 191; /ligand=""Fe cation""; /ligand_id=""ChEBI:CHEBI:24875""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538""; BINDING 199; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000250|UniProtKB:B2RXH2""; BINDING 207; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000250|UniProtKB:B2RXH2""; BINDING 235; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 241; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 242; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000250|UniProtKB:B2RXH2""; BINDING 277; /ligand=""Fe cation""; /ligand_id=""ChEBI:CHEBI:24875""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538""; BINDING 307; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 309; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250"""			"ZN_FING 731..789; /note=""PHD-type 1""; ZN_FING 794..827; /note=""C2HC pre-PHD-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146""; ZN_FING 850..907; /note=""PHD-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146"""
Q9UHA4	LAMTOR3 MAP2K1IP1 MAPKSP1 PRO2783	Ragulator complex protein LAMTOR3 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 3) (MEK-binding partner 1) (Mp1) (Mitogen-activated protein kinase kinase 1-interacting protein 1) (Mitogen-activated protein kinase scaffold protein 1)	124					
Q6UWE0	LRSAM1 TAL UNQ6496/PRO21356	E3 ubiquitin-protein ligase LRSAM1 (EC 2.3.2.27) (Leucine-rich repeat and sterile alpha motif-containing protein 1) (RING-type E3 ubiquitin transferase LRSAM1) (Tsg101-associated ligase) (hTAL)	723	"DOMAIN 569..632; /note=""SAM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184"""			"REPEAT 30..51; /note=""LRR 1""; REPEAT 56..77; /note=""LRR 2""; REPEAT 82..103; /note=""LRR 3""; REPEAT 105..127; /note=""LRR 4""; REPEAT 128..149; /note=""LRR 5""; REPEAT 151..172; /note=""LRR 6"""	"ZN_FING 675..710; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
Q12906	ILF3 DRBF MPHOSPH4 NF90	Interleukin enhancer-binding factor 3 (Double-stranded RNA-binding protein 76) (DRBP76) (M-phase phosphoprotein 4) (MPP4) (Nuclear factor associated with dsRNA) (NFAR) (Nuclear factor of activated T-cells 90 kDa) (NF-AT-90) (Translational control protein 80) (TCP80)	894	"DOMAIN 5..378; /note=""DZF""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01040""; DOMAIN 398..467; /note=""DRBM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00266""; DOMAIN 524..590; /note=""DRBM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00266"""				
P14625	HSP90B1 GRP94 HSPC4 TRA1	Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1) (Heat shock protein family C member 4) (Tumor rejection antigen 1) (gp96 homolog)	803		"BINDING 107; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P41148""; BINDING 149; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P41148""; BINDING 162; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P41148""; BINDING 199; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P41148"""			
Q8NEZ4	KMT2C HALR KIAA1506 MLL3	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.364) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)	4911	"DOMAIN 436..489; /note=""DHHC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00067""; DOMAIN 4545..4605; /note=""FYR N-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00875""; DOMAIN 4606..4691; /note=""FYR C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00876""; DOMAIN 4771..4887; /note=""SET""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00190""; DOMAIN 4895..4911; /note=""Post-SET""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00155"""	"BINDING 4825; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00190""; BINDING 4848..4849; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000250""; BINDING 4851; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 4899; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 4901; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250""; BINDING 4906; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000250"""			"ZN_FING 227..262; /note=""C2HC pre-PHD-type 1; degenerate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146""; ZN_FING 283..331; /note=""PHD-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146""; ZN_FING 341..391; /note=""PHD-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 344..389; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175""; ZN_FING 388..438; /note=""PHD-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 464..520; /note=""PHD-type 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 957..1010; /note=""PHD-type 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 1007..1057; /note=""PHD-type 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 1084..1139; /note=""PHD-type 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146""; ZN_FING 4399..4439; /note=""C2HC pre-PHD-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146""; ZN_FING 4460..4507; /note=""PHD-type 8""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01146"""
Q9Y468	L3MBTL1 KIAA0681 L3MBT L3MBTL	Lethal(3)malignant brain tumor-like protein 1 (H-l(3)mbt) (H-l(3)mbt protein) (L(3)mbt-like) (L(3)mbt protein homolog) (L3MBTL1)	840		"BINDING 622; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01143""; BINDING 627; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01143""; BINDING 640; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01143""; BINDING 646; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01143"""		"REPEAT 274..374; /note=""MBT 1""; REPEAT 382..481; /note=""MBT 2""; REPEAT 490..585; /note=""MBT 3"""	"ZN_FING 613..656; /note=""CCHHC-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01143"""
Q9HCJ2	LRRC4C KIAA1580 NGL1 UNQ292/PRO331	Leucine-rich repeat-containing protein 4C (Netrin-G1 ligand) (NGL-1)	640	"DOMAIN 45..76; /note=""LRRNT""; DOMAIN 301..353; /note=""LRRCT""; DOMAIN 354..442; /note=""Ig-like C2-type"""			"REPEAT 77..98; /note=""LRR 1""; REPEAT 101..122; /note=""LRR 2""; REPEAT 125..146; /note=""LRR 3""; REPEAT 149..170; /note=""LRR 4""; REPEAT 173..195; /note=""LRR 5""; REPEAT 198..219; /note=""LRR 6""; REPEAT 220..241; /note=""LRR 7""; REPEAT 244..265; /note=""LRR 8""; REPEAT 268..289; /note=""LRR 9"""	
Q659A1	ICE2 BRCC1 NARG2 UNQ3101/PRO10100	Little elongation complex subunit 2 (Interactor of little elongator complex ELL subunit 2) (NMDA receptor-regulated protein 2)	982					
Q96S06	LMF1 C16orf26 TMEM112 HMFN1876 JFP11	Lipase maturation factor 1 (Transmembrane protein 112)	567					
Q7L5Y9	MAEA EMP HLC10 PIG5	E3 ubiquitin-protein transferase MAEA (EC 2.3.2.27) (Cell proliferation-inducing gene 5 protein) (Erythroblast macrophage protein) (Human lung cancer oncogene 10 protein) (HLC-10) (Macrophage erythroblast attacher) (P44EMLP)	396	"DOMAIN 121..153; /note=""LisH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00126""; DOMAIN 159..216; /note=""CTLH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00058"""				"ZN_FING 314..381; /note=""RING-Gid-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01215"""
Q9Y6R4	MAP3K4 KIAA0213 MAPKKK4 MEKK4 MTK1	Mitogen-activated protein kinase kinase kinase 4 (EC 2.7.11.25) (MAP three kinase 1) (MAPK/ERK kinase kinase 4) (MEK kinase 4) (MEKK 4)	1608	"DOMAIN 1343..1601; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 1349..1357; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 1372; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 1463; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		
Q96JN0	LCOR C10orf12 KIAA1795 MLR2	Ligand-dependent corepressor (LCoR) (Mblk1-related protein 2)	433	"DOMAIN 340..392; /note=""HTH psq-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00320"""				
Q14439	GPR176	G protein-coupled receptor 176 (HB-954)	515					
Q96A73	KIAA1191 P33MONOX	Putative monooxygenase p33MONOX (EC 1.-.-.-) (Brain-derived rescue factor p60MONOX) (Flavin monooxygenase motif-containing protein of 33 kDa)	305					
Q8N1G4	LRRC47 KIAA1185	Leucine-rich repeat-containing protein 47	583				"REPEAT 76..95; /note=""LRR 1""; REPEAT 100..121; /note=""LRR 2""; REPEAT 130..152; /note=""LRR 3""; REPEAT 154..175; /note=""LRR 4""; REPEAT 180..202; /note=""LRR 5""; REPEAT 203..225; /note=""LRR 6""; REPEAT 226..246; /note=""LRR 7"""	
Q9C099	LRRCC1 CLERC KIAA1764	Leucine-rich repeat and coiled-coil domain-containing protein 1 (Centrosomal leucine-rich repeat and coiled-coil domain-containing protein)	1032	"DOMAIN 175..218; /note=""LRRCT"""			"REPEAT 44..65; /note=""LRR 1""; REPEAT 66..87; /note=""LRR 2""; REPEAT 88..109; /note=""LRR 3""; REPEAT 110..131; /note=""LRR 4""; REPEAT 136..157; /note=""LRR 5"""	
