Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q5TAX3	TUT4 KIAA0191 ZCCHC11	Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)	1644	"DOMAIN 628..678; /note=""PAP-associated 1""; DOMAIN 1184..1237; /note=""PAP-associated 2"""	"BINDING 306; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:31036859""; BINDING 309; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:31036859""; BINDING 322; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:31036859""; BINDING 328; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:31036859""; BINDING 998..1001; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8""; BINDING 1008..1011; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8""; BINDING 1009; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 1011; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 1081; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8""; BINDING 1103; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8""; BINDING 1121..1125; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8""; BINDING 1237; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0000250|UniProtKB:Q5VYS8"""			"ZN_FING 913..930; /note=""CCHC-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047""; ZN_FING 1293..1310; /note=""CCHC-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047""; ZN_FING 1357..1374; /note=""CCHC-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047"""
Q92574	TSC1 KIAA0243 TSC	Hamartin (Tuberous sclerosis 1 protein)	1164					
Q8NBZ7	UXS1 UNQ2538/PRO6079	UDP-glucuronic acid decarboxylase 1 (EC 4.1.1.35) (UDP-glucuronate decarboxylase 1) (UGD) (UXS-1) (hUXS) (hUXS1)	420		"BINDING 98; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 99; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 100; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 119; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 120; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 122; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 123; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 124; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 144; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 145; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 149; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 150; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 159; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 161; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4M55""; BINDING 177; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 178; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 185; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 188; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 191; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 192; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 200; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 231; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0007744|PDB:2B69""; BINDING 235; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 245; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 248; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 249; /ligand=""UDP-alpha-D-glucuronate""; /ligand_id=""ChEBI:CHEBI:58052""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3""; BINDING 261; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 267; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:25521717, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55""; BINDING 272; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|PubMed:22810237, ECO:0000269|PubMed:25521717, ECO:0007744|PDB:2B69, ECO:0007744|PDB:4LK3, ECO:0007744|PDB:4M55"""	"ACT_SITE 231; /note=""Proton acceptor""; /evidence=""ECO:0000269|PubMed:23656592, ECO:0000269|PubMed:25521717"""		
Q6P1X5	TAF2 CIF150 TAF2B	Transcription initiation factor TFIID subunit 2 (150 kDa cofactor of initiator function) (RNA polymerase II TBP-associated factor subunit B) (TBP-associated factor 150 kDa) (Transcription initiation factor TFIID 150 kDa subunit) (TAF(II)150) (TAFII-150) (TAFII150)	1199					
Q9HAU5	UPF2 KIAA1408 RENT2	Regulator of nonsense transcripts 2 (Up-frameshift suppressor 2 homolog) (hUpf2)	1272	"DOMAIN 168..431; /note=""MIF4G 1""; DOMAIN 569..758; /note=""MIF4G 2""; DOMAIN 773..986; /note=""MIF4G 3"""				
O60343	TBC1D4 AS160 KIAA0603	TBC1 domain family member 4 (Akt substrate of 160 kDa) (AS160)	1298	"DOMAIN 53..209; /note=""PID 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00148""; DOMAIN 312..468; /note=""PID 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00148""; DOMAIN 918..1112; /note=""Rab-GAP TBC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00163"""				
P37275	ZEB1 AREB6 TCF8	Zinc finger E-box-binding homeobox 1 (NIL-2-A zinc finger protein) (Negative regulator of IL2) (Transcription factor 8) (TCF-8)	1124					"ZN_FING 170..193; /note=""C2H2-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 200..222; /note=""C2H2-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 240..262; /note=""C2H2-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 268..292; /note=""C2H2-type 4; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 904..926; /note=""C2H2-type 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 932..954; /note=""C2H2-type 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 960..981; /note=""C2H2-type 7; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042"""
P24278	ZBTB25 C14orf51 KUP ZNF46	Zinc finger and BTB domain-containing protein 25 (Zinc finger protein 46) (Zinc finger protein KUP)	435	"DOMAIN 1..107; /note=""BTB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00037"""				"ZN_FING 238..260; /note=""C2H2-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 349..371; /note=""C2H2-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042"""
Q9NRW7	VPS45 VPS45A VPS45B	Vacuolar protein sorting-associated protein 45 (h-VPS45) (hlVps45)	570					
O95881	TXNDC12 TLP19 UNQ713/PRO1376	Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19)	172	"DOMAIN 27..156; /note=""Thioredoxin""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00691"""				
Q9UPV9	TRAK1 KIAA1042 OIP106	Trafficking kinesin-binding protein 1 (106 kDa O-GlcNAc transferase-interacting protein) (Protein Milton)	953	"DOMAIN 47..354; /note=""HAP1 N-terminal"""				
Q9Y4P3	TBL2 WBSCR13 UNQ563/PRO1125	Transducin beta-like protein 2 (WS beta-transducin repeats protein) (WS-betaTRP) (Williams-Beuren syndrome chromosomal region 13 protein)	447				"REPEAT 88..127; /note=""WD 1""; REPEAT 134..174; /note=""WD 2""; REPEAT 186..226; /note=""WD 3""; REPEAT 228..267; /note=""WD 4""; REPEAT 277..316; /note=""WD 5""; REPEAT 329..367; /note=""WD 6""; REPEAT 371..409; /note=""WD 7"""	
Q71RG4	TMUB2 FP2653 UNQ1897/PRO4343	Transmembrane and ubiquitin-like domain-containing protein 2	321	"DOMAIN 174..247; /note=""Ubiquitin-like""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00214"""				
O75648	TRMU MTU1 TRMT1	Mitochondrial tRNA-specific 2-thiouridylase 1 (EC 2.8.1.14) (MTO2 homolog)	421		"BINDING 10..17; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P25745""; BINDING 36; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P25745""; BINDING 126; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000250|UniProtKB:P25745"""	"ACT_SITE 101; /note=""Nucleophile""; /evidence=""ECO:0000250|UniProtKB:P25745""; ACT_SITE 222; /note=""Cysteine persulfide intermediate""; /evidence=""ECO:0000250|UniProtKB:P25745"""		
Q7Z4L5	TTC21B IFT139 KIAA1992 Nbla10696	Tetratricopeptide repeat protein 21B (TPR repeat protein 21B) (Intraflagellar transport 139 homolog)	1316				"REPEAT 108..141; /note=""TPR 1""; REPEAT 145..178; /note=""TPR 2""; REPEAT 180..211; /note=""TPR 3""; REPEAT 285..323; /note=""TPR 4""; REPEAT 324..357; /note=""TPR 5""; REPEAT 492..525; /note=""TPR 6""; REPEAT 563..596; /note=""TPR 7""; REPEAT 617..650; /note=""TPR 8""; REPEAT 722..755; /note=""TPR 9""; REPEAT 757..789; /note=""TPR 10""; REPEAT 791..822; /note=""TPR 11""; REPEAT 831..864; /note=""TPR 12""; REPEAT 884..917; /note=""TPR 13""; REPEAT 919..951; /note=""TPR 14""; REPEAT 952..985; /note=""TPR 15""; REPEAT 1023..1056; /note=""TPR 16""; REPEAT 1197..1230; /note=""TPR 17""; REPEAT 1232..1264; /note=""TPR 18""; REPEAT 1266..1299; /note=""TPR 19"""	
Q68CQ4	UTP25 C1orf107 DEF DIEXF	U3 small nucleolar RNA-associated protein 25 homolog (Digestive organ expansion factor homolog) (UTP25 small subunit processor component)	756					
Q96RS0	TGS1 HCA137 NCOA6IP PIMT	Trimethylguanosine synthase (EC 2.1.1.-) (CLL-associated antigen KW-2) (Cap-specific guanine-N(2) methyltransferase) (Hepatocellular carcinoma-associated antigen 137) (Nuclear receptor coactivator 6-interacting protein) (PRIP-interacting protein with methyltransferase motif) (PIMT) (PIPMT)	853		"BINDING 719; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000250""; BINDING 766; /ligand=""N(7)-methylguanosine""; /ligand_id=""ChEBI:CHEBI:20794""; /evidence=""ECO:0000269|PubMed:19386620"""			
Q5VYS8	TUT7 HS2 KIAA1711 ZCCHC6	Terminal uridylyltransferase 7 (TUTase 7) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 6)	1495	"DOMAIN 551..600; /note=""PAP-associated 1""; DOMAIN 1233..1286; /note=""PAP-associated 2"""	"BINDING 1047..1050; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O""; BINDING 1057..1060; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O""; BINDING 1058; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 1060; /ligand=""Mg(2+)""; /ligand_id=""ChEBI:CHEBI:18420""; /ligand_note=""catalytic""; /evidence=""ECO:0000250""; BINDING 1130; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O""; BINDING 1152; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O""; BINDING 1170..1174; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O""; BINDING 1286; /ligand=""UTP""; /ligand_id=""ChEBI:CHEBI:46398""; /evidence=""ECO:0007744|PDB:5W0N, ECO:0007744|PDB:5W0O"""			"ZN_FING 244..274; /note=""Matrin-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00130""; ZN_FING 963..980; /note=""CCHC-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047""; ZN_FING 1345..1362; /note=""CCHC-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047, ECO:0000269|PubMed:28671666, ECO:0007744|PDB:5W0B, ECO:0007744|PDB:5W0M, ECO:0007744|PDB:5W0N""; ZN_FING 1451..1468; /note=""CCHC-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00047"""
Q2MV58	TCTN1 TECT1 UNQ9369/PRO34160	Tectonic-1	587					
Q8TEA7	TBCK FERRY1 TBCKL HSPC302	TBC domain-containing protein kinase-like protein (FERRY endosomal RAB5 effector complex subunit 1) (Fy-1)	893	"DOMAIN 1..273; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 466..651; /note=""Rab-GAP TBC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00163""; DOMAIN 790..889; /note=""Rhodanese""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00173"""				
Q969W1	ZDHHC16 APH2 UNQ2570/PRO6258	Palmitoyltransferase ZDHHC16 (EC 2.3.1.225) (Abl-philin 2) (Zinc finger DHHC domain-containing protein 16) (DHHC-16)	377	"DOMAIN 155..205; /note=""DHHC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00067"""		"ACT_SITE 185; /note=""S-palmitoyl cysteine intermediate""; /evidence=""ECO:0000250|UniProtKB:Q8IUH5"""		
Q9UPN9	TRIM33 KIAA1113 RFG7 TIF1G	E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)	1127	"DOMAIN 957..1080; /note=""Bromo""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00035"""	"BINDING 217; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 220; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 241; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 245; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 276; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 279; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 299; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; BINDING 304; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024"""			"ZN_FING 125..154; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175""; ZN_FING 212..259; /note=""B box-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; ZN_FING 271..312; /note=""B box-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00024""; ZN_FING 887..934; /note=""PHD-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146"""
Q92973	TNPO1 KPNB2 MIP1 TRN	Transportin-1 (Importin beta-2) (Karyopherin beta-2) (M9 region interaction protein) (MIP)	898	"DOMAIN 41..109; /note=""Importin N-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00115"""			"REPEAT 19..46; /note=""HEAT 1""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 51..89; /note=""HEAT 2""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 98..131; /note=""HEAT 3""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 137..174; /note=""HEAT 4""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 181..211; /note=""HEAT 5""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 224..251; /note=""HEAT 6""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 263..290; /note=""HEAT 7""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 306..397; /note=""HEAT 8""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 405..433; /note=""HEAT 9""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 445..472; /note=""HEAT 10""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 486..519; /note=""HEAT 11""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 527..560; /note=""HEAT 12""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 568..606; /note=""HEAT 13""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 614..665; /note=""HEAT 14""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 676..707; /note=""HEAT 15""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 715..748; /note=""HEAT 16""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 756..791; /note=""HEAT 17""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 799..832; /note=""HEAT 18""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 841..872; /note=""HEAT 19""; /evidence=""ECO:0000269|PubMed:10353245""; REPEAT 875..895; /note=""HEAT 20""; /evidence=""ECO:0000269|PubMed:10353245"""	
Q9NZC7	WWOX FOR SDR41C1 WOX1	WW domain-containing oxidoreductase (EC 1.1.1.-) (Fragile site FRA16D oxidoreductase) (Short chain dehydrogenase/reductase family 41C member 1)	414	"DOMAIN 16..49; /note=""WW 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00224""; DOMAIN 57..90; /note=""WW 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00224"""	"BINDING 131..137; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000250""; BINDING 260; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 293; /note=""Proton acceptor""; /evidence=""ECO:0000250"""		
Q9NYH9	UTP6 C17orf40 HCA66 MHAT	U3 small nucleolar RNA-associated protein 6 homolog (Hepatocellular carcinoma-associated antigen 66) (Multiple hat domains protein)	597				"REPEAT 121..153; /note=""HAT 1""; REPEAT 156..188; /note=""HAT 2""; REPEAT 304..335; /note=""HAT 3""; REPEAT 488..520; /note=""HAT 4""; REPEAT 524..557; /note=""HAT 5"""	
Q96Q05	TRAPPC9 KIAA1882 NIBP T1	Trafficking protein particle complex subunit 9 (NIK- and IKBKB-binding protein) (Tularik gene 1 protein)	1148					
Q06418	TYRO3 BYK DTK RSE SKY TIF	Tyrosine-protein kinase receptor TYRO3 (EC 2.7.10.1) (Tyrosine-protein kinase BYK) (Tyrosine-protein kinase DTK) (Tyrosine-protein kinase RSE) (Tyrosine-protein kinase SKY) (Tyrosine-protein kinase TIF)	890	"DOMAIN 41..128; /note=""Ig-like C2-type 1""; DOMAIN 139..220; /note=""Ig-like C2-type 2""; DOMAIN 227..320; /note=""Fibronectin type-III 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 325..416; /note=""Fibronectin type-III 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 518..790; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 524..532; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 550; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 655; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028"""		
P55072	VCP HEL-220 HEL-S-70	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP)	806		"BINDING 247..253; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:20512113""; BINDING 348; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:20512113""; BINDING 384; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:20512113""; BINDING 521..526; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:Q01853"""			
