Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
O94868	FCHSD2 KIAA0769 SH3MD3	F-BAR and double SH3 domains protein 2 (Carom) (Protein nervous wreck 1) (NWK1) (SH3 multiple domains protein 3)	740	"DOMAIN 8..282; /note=""F-BAR""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01077""; DOMAIN 469..530; /note=""SH3 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192""; DOMAIN 567..629; /note=""SH3 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192"""				
Q92889	ERCC4 ERCC11 XPF	DNA repair endonuclease XPF (EC 3.1.-.-) (DNA excision repair protein ERCC-4) (DNA repair protein complementing XP-F cells) (Xeroderma pigmentosum group F-complementing protein)	916	"DOMAIN 683..763; /note=""ERCC4"""				
Q5VYK3	ECPAS ECM29 KIAA0368	Proteasome adapter and scaffold protein ECM29 (Ecm29 proteasome adapter and scaffold) (Proteasome-associated protein ECM29 homolog)	1845				"REPEAT 28..65; /note=""HEAT 1""; /evidence=""ECO:0000305""; REPEAT 107..144; /note=""HEAT 2""; /evidence=""ECO:0000305""; REPEAT 162..205; /note=""HEAT 3""; /evidence=""ECO:0000305""; REPEAT 326..362; /note=""HEAT 4""; /evidence=""ECO:0000305""; REPEAT 387..426; /note=""HEAT 5""; /evidence=""ECO:0000255""; REPEAT 429..466; /note=""HEAT 6""; /evidence=""ECO:0000255""; REPEAT 469..507; /note=""HEAT 7""; /evidence=""ECO:0000255""; REPEAT 683..720; /note=""HEAT 8""; /evidence=""ECO:0000255""; REPEAT 721..759; /note=""HEAT 9""; /evidence=""ECO:0000255""; REPEAT 783..820; /note=""HEAT 10""; /evidence=""ECO:0000255""; REPEAT 829..868; /note=""HEAT 11""; /evidence=""ECO:0000255""; REPEAT 870..907; /note=""HEAT 12""; /evidence=""ECO:0000255""; REPEAT 931..969; /note=""HEAT 13""; /evidence=""ECO:0000255""; REPEAT 975..1012; /note=""HEAT 14""; /evidence=""ECO:0000255""; REPEAT 1013..1050; /note=""HEAT 15""; /evidence=""ECO:0000255""; REPEAT 1112..1149; /note=""HEAT 16""; /evidence=""ECO:0000255""; REPEAT 1152..1189; /note=""HEAT 17""; /evidence=""ECO:0000255""; REPEAT 1194..1231; /note=""HEAT 18""; /evidence=""ECO:0000255""; REPEAT 1243..1281; /note=""HEAT 19""; /evidence=""ECO:0000255""; REPEAT 1285..1323; /note=""HEAT 20""; /evidence=""ECO:0000255""; REPEAT 1348..1386; /note=""HEAT 21""; /evidence=""ECO:0000255""; REPEAT 1390..1427; /note=""HEAT 22""; /evidence=""ECO:0000255""; REPEAT 1517..1554; /note=""HEAT 23""; /evidence=""ECO:0000255""; REPEAT 1558..1595; /note=""HEAT 24""; /evidence=""ECO:0000255""; REPEAT 1605..1642; /note=""HEAT 25""; /evidence=""ECO:0000255""; REPEAT 1646..1683; /note=""HEAT 26""; /evidence=""ECO:0000255""; REPEAT 1779..1822; /note=""HEAT 27""; /evidence=""ECO:0000255"""	
Q5T890	ERCC6L2 C9orf102 RAD26L	DNA excision repair protein ERCC-6-like 2 (EC 3.6.4.-) (DNA repair and recombination protein RAD26-like) (Excision repair cross-complementation group 6-like 2)	1561	"DOMAIN 146..332; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 523..673; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542"""	"BINDING 159..166; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""			
Q14240	EIF4A2 DDX2B EIF4F	Eukaryotic initiation factor 4A-II (eIF-4A-II) (eIF4A-II) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-2)	407	"DOMAIN 64..235; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 246..407; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542"""	"BINDING 77..84; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""			
O15409	FOXP2 CAGH44 TNRC10	Forkhead box protein P2 (CAG repeat protein 44) (Trinucleotide repeat-containing gene 10 protein)	715	"DOMAIN 372..412; /note=""FoxP leucine zipper (ZIP)""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01424"""				"ZN_FING 346..371; /note=""C2H2-type"""
Q92562	FIG4 KIAA0274 SAC3	Polyphosphoinositide phosphatase (EC 3.1.3.-) (EC 3.1.3.36) (EC 3.1.3.86) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase) (SAC domain-containing protein 3) (Serine-protein phosphatase FIG4) (EC 3.1.3.16)	907	"DOMAIN 154..547; /note=""SAC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00183"""				
Q9HC35	EML4 C2orf2 EMAPL4	Echinoderm microtubule-associated protein-like 4 (EMAP-4) (Restrictedly overexpressed proliferation-associated protein) (Ropp 120)	981				"REPEAT 259..297; /note=""WD 1""; REPEAT 301..348; /note=""WD 2""; REPEAT 356..396; /note=""WD 3""; REPEAT 403..438; /note=""WD 4""; REPEAT 445..484; /note=""WD 5""; REPEAT 500..538; /note=""WD 6""; REPEAT 543..579; /note=""WD 7""; REPEAT 582..621; /note=""WD 8""; REPEAT 625..662; /note=""WD 9""; REPEAT 668..704; /note=""WD 10""; REPEAT 711..750; /note=""WD 11""; REPEAT 760..818; /note=""WD 12""; REPEAT 825..864; /note=""WD 13"""	
Q96M96	FGD4 FRABP ZFYVE6	FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)	766	"DOMAIN 206..393; /note=""DH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00062""; DOMAIN 422..521; /note=""PH 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 643..740; /note=""PH 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""	"BINDING 565; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 568; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 582; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 585; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 590; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 593; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 611; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 614; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091"""			"ZN_FING 559..619; /note=""FYVE-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091"""
P25445	FAS APT1 FAS1 TNFRSF6	Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95)	335	"DOMAIN 230..314; /note=""Death""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00064"""			"REPEAT 47..83; /note=""TNFR-Cys 1""; REPEAT 84..127; /note=""TNFR-Cys 2""; REPEAT 128..166; /note=""TNFR-Cys 3"""	
Q8NDI1	EHBP1 KIAA0903 NACSIN	EH domain-binding protein 1	1231	"DOMAIN 8..158; /note=""C2 NT-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01186""; DOMAIN 443..548; /note=""Calponin-homology (CH)""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 1056..1212; /note=""bMERB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01195"""				
Q9Y4F1	FARP1 CDEP PLEKHC2	FERM, ARHGEF and pleckstrin domain-containing protein 1 (Chondrocyte-derived ezrin-like protein) (FERM, RhoGEF and pleckstrin domain-containing protein 1) (Pleckstrin homology domain-containing family C member 2) (PH domain-containing family C member 2)	1045	"DOMAIN 40..320; /note=""FERM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00084""; DOMAIN 540..730; /note=""DH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00062""; DOMAIN 759..856; /note=""PH 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 932..1029; /note=""PH 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""				
P56159	GFRA1 GDNFRA RETL1 TRNR1	GDNF family receptor alpha-1 (GDNF receptor alpha-1) (GDNFR-alpha-1) (GFR-alpha-1) (RET ligand 1) (TGF-beta-related neurotrophic factor receptor 1)	465				"REPEAT 25..113; /note=""1""; REPEAT 150..238; /note=""2""; REPEAT 239..342; /note=""3"""	
Q14956	GPNMB HGFIN NMB UNQ1725/PRO9925	Transmembrane glycoprotein NMB (Hematopoietic growth factor inducible neurokinin-1 type)	572	"DOMAIN 240..327; /note=""PKD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00151"""				
Q13627	DYRK1A DYRK MNB MNBH	Dual specificity tyrosine-phosphorylation-regulated kinase 1A (EC 2.7.11.23) (EC 2.7.12.1) (Dual specificity YAK1-related kinase) (HP86) (Protein kinase minibrain homolog) (MNBH) (hMNB)	763	"DOMAIN 159..479; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 165..173; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000305""; BINDING 188; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000305""; BINDING 238..241; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000305"""	"ACT_SITE 287; /note=""Proton acceptor""; /evidence=""ECO:0000305|PubMed:23665168"""		
Q96A65	EXOC4 KIAA1699 SEC8 SEC8L1	Exocyst complex component 4 (Exocyst complex component Sec8)	974					
Q96BY6	DOCK10 KIAA0694 ZIZ3	Dedicator of cytokinesis protein 10 (Zizimin-3)	2186	"DOMAIN 181..290; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 672..850; /note=""C2 DOCK-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00983""; DOMAIN 1690..2150; /note=""DOCKER""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00984"""				
Q969X5	ERGIC1 ERGIC32 KIAA1181 HT034	Endoplasmic reticulum-Golgi intermediate compartment protein 1 (ER-Golgi intermediate compartment 32 kDa protein) (ERGIC-32)	290					
O00461	GOLIM4 GIMPC GOLPH4 GPP130	Golgi integral membrane protein 4 (Golgi integral membrane protein, cis) (GIMPc) (Golgi phosphoprotein 4) (Golgi-localized phosphoprotein of 130 kDa) (Golgi phosphoprotein of 130 kDa)	696					
Q6Y7W6	GIGYF2 KIAA0642 PERQ2 TNRC15	GRB10-interacting GYF protein 2 (PERQ amino acid-rich with GYF domain-containing protein 2) (Trinucleotide repeat-containing gene 15 protein)	1299	"DOMAIN 533..581; /note=""GYF""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00101"""				
P00533	EGFR ERBB ERBB1 HER1	Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)	1210	"DOMAIN 712..979; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 718..726; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000269|PubMed:19563760, ECO:0007744|PDB:2GS7, ECO:0007744|PDB:3GT8, ECO:0007744|PDB:4ZSE, ECO:0007744|PDB:5CNN, ECO:0007744|PDB:5CNO, ECO:0007744|PDB:5D41""; BINDING 745; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000269|PubMed:17349580, ECO:0000269|PubMed:19563760, ECO:0007744|PDB:2EB3, ECO:0007744|PDB:2GS7, ECO:0007744|PDB:2ITN, ECO:0007744|PDB:3GT8, ECO:0007744|PDB:3VJN, ECO:0007744|PDB:3VJO, ECO:0007744|PDB:4RIW, ECO:0007744|PDB:4RIY, ECO:0007744|PDB:4ZSE, ECO:0007744|PDB:5CNN, ECO:0007744|PDB:5CNO, ECO:0007744|PDB:5D41""; BINDING 790..791; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000269|PubMed:17349580, ECO:0000269|PubMed:19563760, ECO:0007744|PDB:2EB3, ECO:0007744|PDB:2GS7, ECO:0007744|PDB:2ITN, ECO:0007744|PDB:2ITV, ECO:0007744|PDB:2ITX, ECO:0007744|PDB:3GT8, ECO:0007744|PDB:3VJN, ECO:0007744|PDB:3VJO, ECO:0007744|PDB:4RIW, ECO:0007744|PDB:4RIX, ECO:0007744|PDB:4RIY, ECO:0007744|PDB:4ZSE, ECO:0007744|PDB:5CNN, ECO:0007744|PDB:5CNO, ECO:0007744|PDB:5D41""; BINDING 855; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000269|PubMed:17349580, ECO:0000269|PubMed:19563760, ECO:0007744|PDB:2EB3, ECO:0007744|PDB:2GS7, ECO:0007744|PDB:2ITN, ECO:0007744|PDB:2ITV, ECO:0007744|PDB:2ITX, ECO:0007744|PDB:3GT8, ECO:0007744|PDB:3VJN, ECO:0007744|PDB:4RIW, ECO:0007744|PDB:4RIX, ECO:0007744|PDB:4RIY, ECO:0007744|PDB:4ZSE, ECO:0007744|PDB:5CNN, ECO:0007744|PDB:5CNO, ECO:0007744|PDB:5D41"""	"ACT_SITE 837; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028"""	"REPEAT 75..300; /note=""Approximate""; REPEAT 390..600; /note=""Approximate"""	
Q14C86	GAPVD1 GAPEX5 KIAA1521 RAP6	GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6)	1478	"DOMAIN 147..385; /note=""Ras-GAP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00167""; DOMAIN 1338..1478; /note=""VPS9""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00550"""				
B0L3A2	FBXW7-AS1 DEAR DEspR	Dual endothelin-1/VEGF signal peptide receptor (DEspR protein) (Dual endothelin-1/VEGFsp receptor) (FBXW7 antisense RNA 1)	85					
Q969H0	FBXW7 FBW7 FBX30 SEL10	F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4)	707	"DOMAIN 278..324; /note=""F-box""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00080"""			"REPEAT 378..418; /note=""WD 1""; REPEAT 420..456; /note=""WD 2""; REPEAT 459..498; /note=""WD 3""; REPEAT 500..536; /note=""WD 4""; REPEAT 539..578; /note=""WD 5""; REPEAT 580..618; /note=""WD 6""; REPEAT 622..659; /note=""WD 7"""	
O75369	FLNB FLN1L FLN3 TABP TAP	Filamin-B (FLN-B) (ABP-278) (ABP-280 homolog) (Actin-binding-like protein) (Beta-filamin) (Filamin homolog 1) (Fh1) (Filamin-3) (Thyroid autoantigen) (Truncated actin-binding protein) (Truncated ABP)	2602	"DOMAIN 16..122; /note=""Calponin-homology (CH) 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 139..242; /note=""Calponin-homology (CH) 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044"""			"REPEAT 249..347; /note=""Filamin 1""; REPEAT 349..446; /note=""Filamin 2""; REPEAT 447..543; /note=""Filamin 3""; REPEAT 544..636; /note=""Filamin 4""; REPEAT 640..736; /note=""Filamin 5""; REPEAT 737..839; /note=""Filamin 6""; REPEAT 840..938; /note=""Filamin 7""; REPEAT 939..1034; /note=""Filamin 8""; REPEAT 1035..1127; /note=""Filamin 9""; REPEAT 1128..1222; /note=""Filamin 10""; REPEAT 1223..1322; /note=""Filamin 11""; REPEAT 1323..1415; /note=""Filamin 12""; REPEAT 1416..1511; /note=""Filamin 13""; REPEAT 1512..1608; /note=""Filamin 14""; REPEAT 1609..1704; /note=""Filamin 15""; REPEAT 1729..1813; /note=""Filamin 16""; REPEAT 1816..1908; /note=""Filamin 17""; REPEAT 1919..1994; /note=""Filamin 18""; REPEAT 1997..2089; /note=""Filamin 19""; REPEAT 2091..2185; /note=""Filamin 20""; REPEAT 2188..2280; /note=""Filamin 21""; REPEAT 2282..2375; /note=""Filamin 22""; REPEAT 2379..2471; /note=""Filamin 23""; REPEAT 2507..2601; /note=""Filamin 24"""	
P54756	EPHA5 BSK EHK1 HEK7 TYRO4	Ephrin type-A receptor 5 (EC 2.7.10.1) (Brain-specific kinase) (EPH homology kinase 1) (EHK-1) (EPH-like kinase 7) (EK7) (hEK7)	1037	"DOMAIN 60..238; /note=""Eph LBD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00883""; DOMAIN 357..467; /note=""Fibronectin type-III 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 468..562; /note=""Fibronectin type-III 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 675..936; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 965..1029; /note=""SAM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00184"""	"BINDING 681..689; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 707; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 800; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10028"""		
Q9UKB1	FBXW11 BTRCP2 FBW1B FBXW1B KIAA0696	F-box/WD repeat-containing protein 11 (F-box and WD repeats protein beta-TrCP2) (F-box/WD repeat-containing protein 1B) (Homologous to Slimb protein) (HOS)	542	"DOMAIN 129..167; /note=""F-box""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00080"""			"REPEAT 238..275; /note=""WD 1""; REPEAT 278..315; /note=""WD 2""; REPEAT 318..355; /note=""WD 3""; REPEAT 361..398; /note=""WD 4""; REPEAT 401..440; /note=""WD 5""; REPEAT 442..478; /note=""WD 6""; REPEAT 490..527; /note=""WD 7"""	
Q49A26	GLYR1 HIBDL NDF NP60 NPAC	Cytokine-like nuclear factor N-PAC (NPAC) (3-hydroxyisobutyrate dehydrogenase-like protein) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Nuclear protein of 60 kDa) (Nucleosome-destabilizing factor) (hNDF) (Putative oxidoreductase GLYR1)	553	"DOMAIN 8..66; /note=""PWWP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00162"""	"BINDING 271..285; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|Ref.20, ECO:0007744|PDB:2UYY""; BINDING 362; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|Ref.20, ECO:0007744|PDB:2UYY""; BINDING 505; /ligand=""NAD(+)""; /ligand_id=""ChEBI:CHEBI:57540""; /evidence=""ECO:0000269|Ref.20, ECO:0007744|PDB:2UYY"""			
Q96L91	EP400 CAGH32 KIAA1498 KIAA1818 TNRC12	E1A-binding protein p400 (EC 3.6.4.-) (CAG repeat protein 32) (Domino homolog) (hDomino) (Trinucleotide repeat-containing gene 12 protein) (p400 kDa SWI2/SNF2-related protein)	3159	"DOMAIN 799..871; /note=""HSA""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00549""; DOMAIN 1103..1268; /note=""Helicase ATP-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541""; DOMAIN 1899..2056; /note=""Helicase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00542""; DOMAIN 2360..2429; /note=""Myb-like""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00133"""	"BINDING 1116..1123; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00541"""			
Q14204	DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325	Cytoplasmic dynein 1 heavy chain 1 (Cytoplasmic dynein heavy chain 1) (Dynein heavy chain, cytosolic)	4646		"BINDING 1906..1913; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255""; BINDING 2224..2231; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255""; BINDING 2595..2602; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255""; BINDING 2937..2944; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255"""			
Q03001	DST BP230 BP240 BPAG1 DMH DT KIAA0728	Dystonin (230 kDa bullous pemphigoid antigen) (230/240 kDa bullous pemphigoid antigen) (Bullous pemphigoid antigen 1) (BPA) (Bullous pemphigoid antigen) (Dystonia musculorum protein) (Hemidesmosomal plaque protein)	7570	"DOMAIN 35..138; /note=""Calponin-homology (CH) 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 151..255; /note=""Calponin-homology (CH) 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 887..944; /note=""SH3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192""; DOMAIN 7197..7232; /note=""EF-hand 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 7233..7268; /note=""EF-hand 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; DOMAIN 7273..7351; /note=""GAR""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00792"""	"BINDING 7210; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7212; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7214; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7216; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7221; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7246; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7248; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7250; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7252; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448""; BINDING 7257; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00448"""		"REPEAT 602..699; /note=""Spectrin 1""; REPEAT 701..802; /note=""Spectrin 2""; REPEAT 1293..1422; /note=""Spectrin 3""; REPEAT 1440..1540; /note=""Spectrin 4""; REPEAT 1584..1626; /note=""Plectin 1""; REPEAT 1660..1703; /note=""Plectin 2""; REPEAT 1774..1817; /note=""Plectin 3""; REPEAT 1818..1855; /note=""Plectin 4""; REPEAT 1856..1891; /note=""Plectin 5""; REPEAT 3395..3501; /note=""Spectrin 5""; REPEAT 3643..3752; /note=""Spectrin 6""; REPEAT 3926..4040; /note=""Spectrin 7""; REPEAT 4047..4153; /note=""Spectrin 8""; REPEAT 4160..4259; /note=""Spectrin 9""; REPEAT 4269..4368; /note=""Spectrin 10""; REPEAT 4516..4621; /note=""Spectrin 11""; REPEAT 4628..4732; /note=""Spectrin 12""; REPEAT 4742..4842; /note=""Spectrin 13""; REPEAT 4849..4951; /note=""Spectrin 14""; REPEAT 4958..5058; /note=""Spectrin 15""; REPEAT 5068..5167; /note=""Spectrin 16""; REPEAT 5174..5277; /note=""Spectrin 17""; REPEAT 5284..5388; /note=""Spectrin 18""; REPEAT 5395..5497; /note=""Spectrin 19""; REPEAT 5504..5715; /note=""Spectrin 20""; REPEAT 5831..5933; /note=""Spectrin 21""; REPEAT 5941..6041; /note=""Spectrin 22""; REPEAT 6048..6154; /note=""Spectrin 23""; REPEAT 6161..6263; /note=""Spectrin 24""; REPEAT 6270..6373; /note=""Spectrin 25""; REPEAT 6380..6482; /note=""Spectrin 26""; REPEAT 6489..6591; /note=""Spectrin 27""; REPEAT 6598..6700; /note=""Spectrin 28""; REPEAT 6707..6810; /note=""Spectrin 29""; REPEAT 6817..6918; /note=""Spectrin 30""; REPEAT 6925..7027; /note=""Spectrin 31""; REPEAT 7037..7167; /note=""Spectrin 32"""	
A7E2F4	GOLGA8A KIAA0855	Golgin subfamily A member 8A (88 kDa Golgi matrix protein) (GM88) (GM88 autoantigen)	631					
Q9NTX5	ECHDC1	Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD)	307					
Q9HC44	GPBP1L1 SP192	Vasculin-like protein 1 (GC-rich promoter-binding protein 1-like 1)	474					
Q9H0X4	FAM234A C16orf9 ITFG3	Protein FAM234A (Protein ITFG3)	552					
O94988	FAM13A FAM13A1 KIAA0914	Protein FAM13A	1023	"DOMAIN 43..231; /note=""Rho-GAP""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00172"""				
Q86VQ1	GLCCI1	Glucocorticoid-induced transcript 1 protein	547					
Q9P2D6	FAM135A KIAA1411	Protein FAM135A	1515					
Q86V87	FHIP2B FAM160B2 RAI16 FP13191	FHF complex subunit HOOK-interacting protein 2B (FHIP2B) (Retinoic acid-induced protein 16)	743					
