Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q9UBD5	ORC3 LATHEO ORC3L	Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo)	711					
Q8TEZ7	PAQR8 C6orf33 LMPB1 MPRB	Membrane progestin receptor beta (mPR beta) (Lysosomal membrane protein in brain 1) (Membrane progesterone P4 receptor beta) (Membrane progesterone receptor beta) (Progesterone and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member VIII)	354					
Q9Y2I1	NISCH IRAS KIAA0975	Nischarin (Imidazoline receptor 1) (I-1) (IR1) (Imidazoline receptor antisera-selected protein) (hIRAS) (Imidazoline-1 receptor) (I1R) (Imidazoline-1 receptor candidate protein) (I-1 receptor candidate protein) (I1R candidate protein)	1504	"DOMAIN 11..121; /note=""PX""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00147"""			"REPEAT 288..309; /note=""LRR 1""; REPEAT 311..332; /note=""LRR 2""; REPEAT 333..354; /note=""LRR 3""; REPEAT 356..377; /note=""LRR 4""; REPEAT 378..399; /note=""LRR 5""; REPEAT 403..424; /note=""LRR 6"""	
O75592	MYCBP2 KIAA0916 PAM	E3 ubiquitin-protein ligase MYCBP2 (EC 2.3.2.33) (Myc-binding protein 2) (Protein associated with Myc)	4678	"DOMAIN 3719..3897; /note=""DOC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00614"""	"BINDING 4428; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4431; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4446; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4448; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4451; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4454; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4475; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4478; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4544; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4547; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4575; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4578; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4587; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4590; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4599; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4602; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4603; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""6""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4617; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4620; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4638; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""6""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4652; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""6""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4658; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""6""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4669; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C""; BINDING 4672; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:29643511, ECO:0007744|PDB:5O6C"""	"ACT_SITE 4558; /evidence=""ECO:0000269|PubMed:29643511""; ACT_SITE 4610; /evidence=""ECO:0000269|PubMed:29643511"""	"REPEAT 600..655; /note=""RCC1 1""; /evidence=""ECO:0000255""; REPEAT 699..755; /note=""RCC1 2""; /evidence=""ECO:0000255""; REPEAT 907..957; /note=""RCC1 3""; /evidence=""ECO:0000255""; REPEAT 958..1008; /note=""RCC1 4""; /evidence=""ECO:0000255""; REPEAT 1010..1066; /note=""RCC1 5""; /evidence=""ECO:0000255""; REPEAT 2341..2443; /note=""Filamin""; /evidence=""ECO:0000255"""	"ZN_FING 4428..4479; /note=""RING-type; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
Q9H019	MTFR1L FAM54B HYST1888 MSTP116	Mitochondrial fission regulator 1-like	292					
Q7L4E1	MIGA2 C9orf54 FAM73B PSEC0112	Mitoguardin 2 (Protein FAM73B)	593					
Q9H1A3	METTL9 DREV CGI-81	Protein-L-histidine N-pros-methyltransferase (EC 2.1.1.-) (DORA reverse strand protein) (DREV) (DREV1) (Methyltransferase-like protein 9) (hMETTL9)	318		"BINDING 174; /ligand=""S-adenosyl-L-homocysteine""; /ligand_id=""ChEBI:CHEBI:57856""; /evidence=""ECO:0000269|PubMed:37015930, ECO:0000269|PubMed:37398635, ECO:0007744|PDB:7Y9C, ECO:0007744|PDB:7YF2, ECO:0007744|PDB:7YF3, ECO:0007744|PDB:7YF4, ECO:0007744|PDB:8GZF""; BINDING 210; /ligand=""S-adenosyl-L-homocysteine""; /ligand_id=""ChEBI:CHEBI:57856""; /evidence=""ECO:0000269|PubMed:37015930, ECO:0000269|PubMed:37398635, ECO:0007744|PDB:7YF4""; BINDING 295; /ligand=""S-adenosyl-L-homocysteine""; /ligand_id=""ChEBI:CHEBI:57856""; /evidence=""ECO:0000269|PubMed:37015930, ECO:0000269|PubMed:37398635, ECO:0007744|PDB:7Y9C, ECO:0007744|PDB:7YF2, ECO:0007744|PDB:7YF3, ECO:0007744|PDB:7YF4, ECO:0007744|PDB:8GZF"""			
Q92597	NDRG1 CAP43 DRG1 RTP	Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42)	394				"REPEAT 339..348; /note=""1""; REPEAT 349..358; /note=""2""; REPEAT 359..368; /note=""3"""	
P48740	MASP1 CRARF CRARF1 PRSS5	Mannan-binding lectin serine protease 1 (EC 3.4.21.-) (Complement-activating component of Ra-reactive factor) (Mannose-binding lectin-associated serine protease 1) (MASP-1) (Mannose-binding protein-associated serine protease) (Ra-reactive factor serine protease p100) (RaRF) (Serine protease 5) [Cleaved into: Mannan-binding lectin serine protease 1 heavy chain; Mannan-binding lectin serine protease 1 light chain]	699	"DOMAIN 20..138; /note=""CUB 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00059""; DOMAIN 139..182; /note=""EGF-like; calcium-binding""; DOMAIN 185..297; /note=""CUB 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00059""; DOMAIN 299..364; /note=""Sushi 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00302""; DOMAIN 365..434; /note=""Sushi 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00302""; DOMAIN 449..696; /note=""Peptidase S1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00274"""	"BINDING 68; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 76; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 121; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 123; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 139; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 140; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 142; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 159; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 160; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 163; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 235; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 245; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 282; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB""; BINDING 284; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:18596036, ECO:0000269|PubMed:22854970, ECO:0007744|PDB:3DEM, ECO:0007744|PDB:4AQB"""	"ACT_SITE 490; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:19564340""; ACT_SITE 552; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:19564340""; ACT_SITE 646; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:19564340, ECO:0000269|PubMed:23386610""; ACT_SITE P48740-2:497; /note=""Charge relay system""; /evidence=""ECO:0000255""; ACT_SITE P48740-2:553; /note=""Charge relay system""; /evidence=""ECO:0000255""; ACT_SITE P48740-2:664; /note=""Charge relay system""; /evidence=""ECO:0000255"""		
P23975	SLC6A2 NAT1 NET1 SLC6A5	Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)	617		"BINDING 71; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8YR2""; BINDING 73; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8Y95, ECO:0007744|PDB:8YR2""; BINDING 74; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8YR2""; BINDING 75; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF, ECO:0007744|PDB:8Y95""; BINDING 75; /ligand=""dopamine""; /ligand_id=""ChEBI:CHEBI:59905""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 78; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8Y95, ECO:0007744|PDB:8YR2""; BINDING 87; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 88; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 145; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF, ECO:0007744|PDB:8Y95""; BINDING 145; /ligand=""dopamine""; /ligand_id=""ChEBI:CHEBI:59905""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 149; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8Y95""; BINDING 317; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 317; /ligand=""dopamine""; /ligand_id=""ChEBI:CHEBI:59905""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 318; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8Y95, ECO:0007744|PDB:8YR2""; BINDING 350; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8Y95""; BINDING 382; /ligand=""(R)-noradrenaline""; /ligand_id=""ChEBI:CHEBI:72587""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 382; /ligand=""dopamine""; /ligand_id=""ChEBI:CHEBI:59905""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:39048818, ECO:0007744|PDB:8HFF""; BINDING 418; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8YR2""; BINDING 419; /ligand=""Na(+)""; /ligand_id=""ChEBI:CHEBI:29101""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:38750358, ECO:0007744|PDB:8YR2"""			
Q9Y2X0	MED16 DRIP92 THRAP5	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16) (Thyroid hormone receptor-associated protein 5) (Thyroid hormone receptor-associated protein complex 95 kDa component) (Trap95) (Vitamin D3 receptor-interacting protein complex 92 kDa component) (DRIP92)	877				"REPEAT 21..71; /note=""WD 1""; REPEAT 72..119; /note=""WD 2""; REPEAT 120..165; /note=""WD 3""; REPEAT 166..203; /note=""WD 4""; REPEAT 204..257; /note=""WD 5""; REPEAT 258..334; /note=""WD 6""; REPEAT 335..415; /note=""WD 7""; REPEAT 416..460; /note=""WD 8""; REPEAT 461..495; /note=""WD 9"""	
O15527	OGG1 MMH MUTM OGH1	N-glycosylase/DNA lyase [Includes: 8-oxoguanine DNA glycosylase (EC 3.2.2.-); DNA-(apurinic or apyrimidinic site) lyase (AP lyase) (EC 4.2.99.18)]	345		"BINDING 149; /ligand=""DNA""; /ligand_id=""ChEBI:CHEBI:16991""; /evidence=""ECO:0000269|PubMed:10706276, ECO:0000269|PubMed:11902834, ECO:0000269|PubMed:12578369, ECO:0000269|PubMed:12592398, ECO:0000269|PubMed:15610848""; BINDING 154; /ligand=""DNA""; /ligand_id=""ChEBI:CHEBI:16991""; /evidence=""ECO:0000269|PubMed:10706276, ECO:0000269|PubMed:11902834, ECO:0000269|PubMed:12578369, ECO:0000269|PubMed:12592398, ECO:0000269|PubMed:15610848""; BINDING 204; /ligand=""DNA""; /ligand_id=""ChEBI:CHEBI:16991""; /evidence=""ECO:0000269|PubMed:10706276, ECO:0000269|PubMed:11902834, ECO:0000269|PubMed:12578369, ECO:0000269|PubMed:12592398, ECO:0000269|PubMed:15610848""; BINDING 266; /ligand=""8-oxoguanine""; /ligand_id=""ChEBI:CHEBI:52617""; BINDING 268; /ligand=""8-oxoguanine""; /ligand_id=""ChEBI:CHEBI:52617""; BINDING 270; /ligand=""DNA""; /ligand_id=""ChEBI:CHEBI:16991""; /evidence=""ECO:0000269|PubMed:10706276, ECO:0000269|PubMed:11902834, ECO:0000269|PubMed:12578369, ECO:0000269|PubMed:12592398, ECO:0000269|PubMed:15610848""; BINDING 287; /ligand=""DNA""; /ligand_id=""ChEBI:CHEBI:16991""; /evidence=""ECO:0000269|PubMed:10706276, ECO:0000269|PubMed:11902834, ECO:0000269|PubMed:12578369, ECO:0000269|PubMed:12592398, ECO:0000269|PubMed:15610848""; BINDING 315; /ligand=""8-oxoguanine""; /ligand_id=""ChEBI:CHEBI:52617""; BINDING 319; /ligand=""8-oxoguanine""; /ligand_id=""ChEBI:CHEBI:52617"""	"ACT_SITE 249; /note=""Schiff-base intermediate with DNA""; /evidence=""ECO:0000269|PubMed:9197244"""		
Q9H0X9	OSBPL5 KIAA1534 OBPH1 ORP5	Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1)	879	"DOMAIN 126..243; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""	"BINDING 384..389; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 384..389; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-L-serine""; /ligand_id=""ChEBI:CHEBI:57262""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 446..449; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 449; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-L-serine""; /ligand_id=""ChEBI:CHEBI:57262""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 478..479; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 504; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-L-serine""; /ligand_id=""ChEBI:CHEBI:57262""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 670; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 674; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201""; BINDING 678; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)""; /ligand_id=""ChEBI:CHEBI:58178""; /evidence=""ECO:0000250|UniProtKB:Q02201"""			
