Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
P16435	POR CYPOR	NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)	677	"DOMAIN 80..224; /note=""Flavodoxin-like""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212""; DOMAIN 279..521; /note=""FAD-binding FR-type""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212"""	"BINDING 86..91; /ligand=""FMN""; /ligand_id=""ChEBI:CHEBI:58210""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:10048323, ECO:0000269|PubMed:21808038""; BINDING 138..141; /ligand=""FMN""; /ligand_id=""ChEBI:CHEBI:58210""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:10048323, ECO:0000269|PubMed:21808038""; BINDING 173..182; /ligand=""FMN""; /ligand_id=""ChEBI:CHEBI:58210""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:10048323, ECO:0000269|PubMed:21808038""; BINDING 208; /ligand=""FMN""; /ligand_id=""ChEBI:CHEBI:58210""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:10048323, ECO:0000269|PubMed:21808038""; BINDING 298; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:21808038""; BINDING 424; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038""; BINDING 454..457; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038""; BINDING 472..474; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038""; BINDING 478; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038""; BINDING 488..491; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038""; BINDING 535; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:21808038""; BINDING 596..597; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:21808038""; BINDING 602..606; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:21808038""; BINDING 638; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:21808038""; BINDING 676; /ligand=""FAD""; /ligand_id=""ChEBI:CHEBI:57692""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03212, ECO:0000269|PubMed:19483672, ECO:0000269|PubMed:21808038"""			
Q5TC82	RC3H1 KIAA2025 RNF198	Roquin-1 (Roquin) (EC 2.3.2.27) (RING finger and C3H zinc finger protein 1) (RING finger and CCCH-type zinc finger domain-containing protein 1) (RING finger protein 198)	1133		"BINDING 14; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 17; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 33; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 35; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 38; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 50; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6""; BINDING 53; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:Q4VGL6"""			"ZN_FING 14..54; /note=""RING-type; degenerate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175""; ZN_FING 413..441; /note=""C3H1-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00723"""
Q7Z5L2	R3HCC1L C10orf28 GIDRP88	Coiled-coil domain-containing protein R3HCC1L (Growth inhibition and differentiation-related protein 88) (Putative mitochondrial space protein 32.1) (R3H and coiled-coil domain-containing protein 1-like)	792					
Q15149	PLEC PLEC1	Plectin (PCN) (PLTN) (Hemidesmosomal protein 1) (HD1) (Plectin-1)	4684	"DOMAIN 179..282; /note=""Calponin-homology (CH) 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 295..400; /note=""Calponin-homology (CH) 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00044""; DOMAIN 941..998; /note=""SH3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192"""			"REPEAT 645..710; /note=""Spectrin 1""; REPEAT 740..824; /note=""Spectrin 2""; REPEAT 837..930; /note=""Spectrin 3""; REPEAT 1315..1415; /note=""Spectrin 4""; REPEAT 2826..2863; /note=""Plectin 1""; REPEAT 2864..2901; /note=""Plectin 2""; REPEAT 2902..2939; /note=""Plectin 3""; REPEAT 2940..2977; /note=""Plectin 4""; REPEAT 2981..3015; /note=""Plectin 5""; REPEAT 3116..3153; /note=""Plectin 6""; REPEAT 3154..3191; /note=""Plectin 7""; REPEAT 3192..3229; /note=""Plectin 8""; REPEAT 3230..3267; /note=""Plectin 9""; REPEAT 3268..3305; /note=""Plectin 10""; REPEAT 3306..3343; /note=""Plectin 11""; REPEAT 3485..3522; /note=""Plectin 12""; REPEAT 3523..3560; /note=""Plectin 13""; REPEAT 3561..3598; /note=""Plectin 14""; REPEAT 3599..3636; /note=""Plectin 15""; REPEAT 3640..3674; /note=""Plectin 16""; REPEAT 3820..3857; /note=""Plectin 17""; REPEAT 3858..3895; /note=""Plectin 18""; REPEAT 3896..3933; /note=""Plectin 19""; REPEAT 3934..3971; /note=""Plectin 20""; REPEAT 3975..4008; /note=""Plectin 21""; REPEAT 4063..4100; /note=""Plectin 22""; REPEAT 4101..4138; /note=""Plectin 23""; REPEAT 4139..4176; /note=""Plectin 24""; REPEAT 4177..4214; /note=""Plectin 25""; REPEAT 4218..4252; /note=""Plectin 26""; REPEAT 4265..4305; /note=""Plectin 27""; REPEAT 4319..4356; /note=""Plectin 28""; REPEAT 4408..4445; /note=""Plectin 29""; REPEAT 4446..4483; /note=""Plectin 30""; REPEAT 4484..4521; /note=""Plectin 31""; REPEAT 4522..4559; /note=""Plectin 32""; REPEAT 4560..4597; /note=""Plectin 33"""	
Q8WWW0	RASSF5 NORE1 RAPL	Ras association domain-containing protein 5 (New ras effector 1) (Regulator for cell adhesion and polarization enriched in lymphoid tissues) (RAPL)	418	"DOMAIN 274..364; /note=""Ras-associating""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00166""; DOMAIN 366..413; /note=""SARAH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00310"""				"ZN_FING 122..170; /note=""Phorbol-ester/DAG-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226"""
Q8TEQ8	PIGO UNQ632/PRO1249	GPI ethanolamine phosphate transferase 3, catalytic subunit (EC 2.-.-.-) (Phosphatidylinositol-glycan biosynthesis class O protein) (PIG-O) (hGPCR43)	1089					
P17252	PRKCA PKCA PRKACA	Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)	672	"DOMAIN 158..275; /note=""C2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00041""; DOMAIN 339..597; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 598..668; /note=""AGC-kinase C-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00618"""	"BINDING 186; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 187; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 187; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 193; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 195; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)""; /ligand_id=""ChEBI:CHEBI:58456""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 245; /ligand=""a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)""; /ligand_id=""ChEBI:CHEBI:58456""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 246; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 246; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 247; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 248; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 248; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 248; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 252; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 254; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 254; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000250|UniProtKB:P05696""; BINDING 345..353; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 368; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000305|PubMed:21806543"""	"ACT_SITE 463; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		"ZN_FING 36..86; /note=""Phorbol-ester/DAG-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226""; ZN_FING 101..151; /note=""Phorbol-ester/DAG-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226"""
Q9HCK4	ROBO2 KIAA1568	Roundabout homolog 2	1378	"DOMAIN 31..127; /note=""Ig-like C2-type 1""; DOMAIN 133..220; /note=""Ig-like C2-type 2""; DOMAIN 225..309; /note=""Ig-like C2-type 3""; DOMAIN 314..409; /note=""Ig-like C2-type 4""; DOMAIN 418..504; /note=""Ig-like C2-type 5""; DOMAIN 524..618; /note=""Fibronectin type-III 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 637..735; /note=""Fibronectin type-III 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 739..836; /note=""Fibronectin type-III 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316"""				
Q5T3J3	LRIF1 C1orf103 RIF1	Ligand-dependent nuclear receptor-interacting factor 1 (HP1-binding protein enriched in inactive X chromosome protein 1) (HBiX1) (Receptor-interacting factor 1)	769					
P10826	RARB HAP NR1B2	Retinoic acid receptor beta (RAR-beta) (HBV-activated protein) (Nuclear receptor subfamily 1 group B member 2) (RAR-epsilon)	455	"DOMAIN 183..417; /note=""NR LBD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01189"""				"ZN_FING 88..108; /note=""NR C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00407""; ZN_FING 124..148; /note=""NR C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00407"""
O95613	PCNT KIAA0402 PCNT2	Pericentrin (Kendrin) (Pericentrin-B)	3336					
P50749	RASSF2 CENP-34 KIAA0168	Ras association domain-containing protein 2	326	"DOMAIN 176..264; /note=""Ras-associating""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00166""; DOMAIN 272..319; /note=""SARAH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00310"""				
P50876	RNF144A KIAA0161 RNF144 UBCE7IP4	E3 ubiquitin-protein ligase RNF144A (EC 2.3.2.31) (RING finger protein 144A) (UbcM4-interacting protein 4) (Ubiquitin-conjugating enzyme 7-interacting protein 4)	292		"BINDING 20; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 23; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 43; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 46; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 111; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 116; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 135; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 138; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 143; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 146; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 151; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 156; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 185; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 188; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 203; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 206; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 211; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 214; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 226; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 232; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""	"ACT_SITE 198; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""		"ZN_FING 20..70; /note=""RING-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; ZN_FING 91..156; /note=""IBR-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; ZN_FING 185..214; /note=""RING-type 2; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""
P10644	PRKAR1A PKR1 PRKAR1 TSE1	cAMP-dependent protein kinase type I-alpha regulatory subunit (Tissue-specific extinguisher 1) (TSE1)	381		"BINDING 201; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 202; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 203; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 204; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 211; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 212; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 260; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 262; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""1""; /evidence=""ECO:0000250|UniProtKB:P00514""; BINDING 325; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 326; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 327; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 328; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 335; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 336; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 373; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX""; BINDING 374; /ligand=""3',5'-cyclic AMP""; /ligand_id=""ChEBI:CHEBI:58165""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:28583991, ECO:0007744|PDB:5KJX"""			
Q9UPP1	PHF8 KDM7B KIAA1111 ZNF422	Histone lysine demethylase PHF8 (EC 1.14.11.-) (EC 1.14.11.65) (Lysine demethylase 7B) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8)	1060	"DOMAIN 231..387; /note=""JmjC""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538"""	"BINDING 280; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000269|PubMed:20101266, ECO:0007744|PDB:3K3O""; BINDING 283; /ligand=""Fe(2+)""; /ligand_id=""ChEBI:CHEBI:29033""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538, ECO:0000269|PubMed:20023638, ECO:0000269|PubMed:20101266, ECO:0007744|PDB:3K3O""; BINDING 285; /ligand=""Fe(2+)""; /ligand_id=""ChEBI:CHEBI:29033""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538, ECO:0000269|PubMed:20023638, ECO:0000269|PubMed:20101266, ECO:0007744|PDB:3K3O""; BINDING 300; /ligand=""2-oxoglutarate""; /ligand_id=""ChEBI:CHEBI:16810""; /evidence=""ECO:0000269|PubMed:20101266, ECO:0007744|PDB:3K3O""; BINDING 355; /ligand=""Fe(2+)""; /ligand_id=""ChEBI:CHEBI:29033""; /ligand_note=""catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00538, ECO:0000269|PubMed:20023638, ECO:0000269|PubMed:20101266, ECO:0007744|PDB:3K3O"""			"ZN_FING 41..92; /note=""PHD-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146"""
Q29RF7	PDS5A KIAA0648 PDS5 PIG54	Sister chromatid cohesion protein PDS5 homolog A (Cell proliferation-inducing gene 54 protein) (Sister chromatid cohesion protein 112) (SCC-112)	1337				"REPEAT 393..429; /note=""HEAT""; /evidence=""ECO:0000255"""	
Q15139	PRKD1 PKD PKD1 PRKCM	Serine/threonine-protein kinase D1 (EC 2.7.11.13) (Protein kinase C mu type) (Protein kinase D) (nPKC-D1) (nPKC-mu)	912	"DOMAIN 422..541; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145""; DOMAIN 583..839; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"BINDING 589..597; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 612; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616"""	"ACT_SITE 706; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""		"ZN_FING 146..196; /note=""Phorbol-ester/DAG-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226""; ZN_FING 270..320; /note=""Phorbol-ester/DAG-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00226"""
O75170	PPP6R2 KIAA0685 PP6R2 SAPS2	Serine/threonine-protein phosphatase 6 regulatory subunit 2 (SAPS domain family member 2)	966					
Q8NBN7	RDH13 SDR7C3 PSEC0082 UNQ736/PRO1430	Retinol dehydrogenase 13 (EC 1.1.1.300) (Short chain dehydrogenase/reductase family 7C member 3)	331		"BINDING 45..51; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000250""; BINDING 174; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 200; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:Q8WNV7, ECO:0000255|PROSITE-ProRule:PRU10001"""		
Q5JSZ5	PRRC2B BAT2L BAT2L1 KIAA0515	Protein PRRC2B (HLA-B-associated transcript 2-like 1) (Proline-rich coiled-coil protein 2B)	2229					
Q9UHX1	PUF60 FIR ROBPI SIAHBP1	Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1)	559	"DOMAIN 129..207; /note=""RRM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 226..304; /note=""RRM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 462..549; /note=""RRM 3; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
Q8WUK0	PTPMT1 MOSP PLIP PNAS-129	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (EC 3.1.3.27) (PTEN-like phosphatase) (Phosphoinositide lipid phosphatase) (Protein-tyrosine phosphatase mitochondrial 1) (EC 3.1.3.16, EC 3.1.3.48)	201	"DOMAIN 37..188; /note=""Tyrosine-protein phosphatase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""		"ACT_SITE 132; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""		
Q96LT9	RNPC3 KIAA1839 RBM40 RNP SNRNP65	RNA-binding region-containing protein 3 (RNA-binding motif protein 40) (RNA-binding protein 40) (U11/U12 small nuclear ribonucleoprotein 65 kDa protein) (U11/U12 snRNP 65 kDa protein) (U11/U12-65K)	517	"DOMAIN 27..102; /note=""RRM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 420..503; /note=""RRM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
O60216	RAD21 HR21 KIAA0078 NXP1 SCC1	Double-strand-break repair protein rad21 homolog (hHR21) (Nuclear matrix protein 1) (NXP-1) (SCC1 homolog) [Cleaved into: 64-kDa C-terminal product (64-kDa carboxy-terminal product) (65-kDa carboxy-terminal product)]	631					
